Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Fadrozole_DESeq_normData
Work Source: Fadrozole_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:42.32
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 278
Total Run Time: 18 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-556833	Metabolism of lipids	325	349	20	18	17	19	19	19	20	17	17	25	332	4528	1.0	1.0417E-9	1.0417E-9	4.87	795332;678614;565316;564475;564304;550454;493602;447860;431754;414331;406662;394148;393894;378446;327462;103909721;100034366	slc25a1b;elovl2;dgat2;cyp39a1;cidec;dhrs7b;asah2;acsl5;acaa1;cyp51;msmo1;cyp7a1;pitpnb;dhcr7;hsd3b7;fo904880.1;cyp2p8	ENSDARG00000076381;ENSDARG00000045414;ENSDARG00000018846;ENSDARG00000017982;ENSDARG00000059651;ENSDARG00000075726;ENSDARG00000012829;ENSDARG00000075931;ENSDARG00000004687;ENSDARG00000042641;ENSDARG00000055876;ENSDARG00000069018;ENSDARG00000036005;ENSDARG00000103226;ENSDARG00000036966;ENSDARG00000110366;ENSDARG00000042982		0.38834354705882346	0.403049	0.0753931	0.12921635809321008	0.3630336114644535	0.1343265047368182	0.22454606470588237	0.242715	0.0283917	0.07639646261623413	0.2121881980173024	0.08265555654265103	0.67814	0.669296	0.200203	0.21943351387749574	0.6282478948291088	0.21560279795234413									0.440134;0.394338;0.360006;0.0892482;0.518198;0.519011;0.398129;0.48778;0.341909;0.457259;0.409317;0.403049;0.414217;0.391357;0.0753931;0.361361;0.541134	0.2563;0.239267;0.225118;0.0294074;0.2806;0.280994;0.240796;0.271826;0.217113;0.262127;0.2451;0.242715;0.246967;0.238136;0.0283917;0.22571;0.286715	0.755826;0.649912;0.575717;0.270858;0.956983;0.95864;0.658261;0.875299;0.538437;0.797649;0.683557;0.669296;0.694731;0.643163;0.200203;0.578538;1.02131	15	2	15	795332;678614;565316;564304;550454;493602;447860;431754;414331;406662;394148;393894;378446;103909721;100034366	ENSDARG00000076381;ENSDARG00000045414;ENSDARG00000018846;ENSDARG00000059651;ENSDARG00000075726;ENSDARG00000012829;ENSDARG00000075931;ENSDARG00000004687;ENSDARG00000042641;ENSDARG00000055876;ENSDARG00000069018;ENSDARG00000036005;ENSDARG00000103226;ENSDARG00000110366;ENSDARG00000042982	0.4291466	0.409317	0.06255313700915169	0.2506322666666667	0.2451	0.021744834783942117	0.7371546	0.683557	0.1520981411344101	0.440134;0.394338;0.360006;0.518198;0.519011;0.398129;0.48778;0.341909;0.457259;0.409317;0.403049;0.414217;0.391357;0.361361;0.541134	0.2563;0.239267;0.225118;0.2806;0.280994;0.240796;0.271826;0.217113;0.262127;0.2451;0.242715;0.246967;0.238136;0.22571;0.286715	0.755826;0.649912;0.575717;0.956983;0.95864;0.658261;0.875299;0.538437;0.797649;0.683557;0.669296;0.694731;0.643163;0.578538;1.02131	2	564475;327462	ENSDARG00000017982;ENSDARG00000036966	0.08232065	0.08232065	0.009797035164017755	0.02889955	0.02889955	7.182083576512752E-4	0.23553049999999998	0.23553049999999998	0.04996062962473572	0.0892482;0.0753931	0.0294074;0.0283917	0.270858;0.200203	0						Linear,15(0.89);Poly 2,2(0.12)	2.4889244905257875	44.55128765106201	1.5846127271652222	4.250180721282959	0.8950615536239153	2.2382681369781494	0.3269179895157152	0.4497691046019319	0.18822949163594366	0.2608626377758211	0.5738279288932936	0.7824520711067066	UP	0.8823529411764706	0.11764705882352941	0.0	
R-DRE-8978868	Fatty acid metabolism	89	94	7	6	5	7	7	7	7	5	5	37	89	4771	0.99987	0.0011311	0.0011311	5.32	795332;678614;565316;447860;431754	slc25a1b;elovl2;dgat2;acsl5;acaa1	ENSDARG00000076381;ENSDARG00000045414;ENSDARG00000018846;ENSDARG00000075931;ENSDARG00000004687		0.40483340000000007	0.394338	0.341909	0.059593204602538176	0.39968239181071025	0.05248511692495179	0.2419248	0.239267	0.217113	0.02239355924590815	0.2402511731592263	0.01983654387906823	0.6790382	0.649912	0.538437	0.1375744990748651	0.6661480662846573	0.12072987448137669	3.5	0.463957			0.264063		0.8155625		0.440134;0.394338;0.360006;0.48778;0.341909	0.2563;0.239267;0.225118;0.271826;0.217113	0.755826;0.649912;0.575717;0.875299;0.538437	5	0	5	795332;678614;565316;447860;431754	ENSDARG00000076381;ENSDARG00000045414;ENSDARG00000018846;ENSDARG00000075931;ENSDARG00000004687	0.40483340000000007	0.394338	0.059593204602538176	0.2419248	0.239267	0.02239355924590815	0.6790382	0.649912	0.1375744990748651	0.440134;0.394338;0.360006;0.48778;0.341909	0.2563;0.239267;0.225118;0.271826;0.217113	0.755826;0.649912;0.575717;0.875299;0.538437	0															0						Linear,5(1)	2.503002986446885	13.131458759307861	1.5846127271652222	3.7235026359558105	0.8833367508323842	2.6074819564819336	0.352597653056575	0.45706914694342504	0.2222959798730483	0.2615536201269517	0.5584488346944632	0.7996275653055369	UP	1.0	0.0	0.0	
R-DRE-9033241	Peroxisomal protein import	36	39	3	3	1	3	3	3	3	1	1	41	38	4822	0.95651	0.28602	0.28602	2.56	431754	acaa1	ENSDARG00000004687		0.341909	0.341909	0.341909		0.341909		0.217113	0.217113	0.217113		0.217113		0.538437	0.538437	0.538437		0.538437										0.341909	0.217113	0.538437	1	0	1	431754	ENSDARG00000004687	0.341909	0.341909		0.217113	0.217113		0.538437	0.538437		0.341909	0.217113	0.538437	0															0						Linear,1(1)	1.5846127271652222	1.5846127271652222	1.5846127271652222	1.5846127271652222	0.0	1.5846127271652222	0.341909	0.341909	0.217113	0.217113	0.538437	0.538437	UP	1.0	0.0	0.0	
R-DRE-9609507	Protein localization	73	76	3	3	1	3	3	3	3	1	1	41	75	4785	0.86246	0.48265	0.48265	1.32	431754	acaa1	ENSDARG00000004687		0.341909	0.341909	0.341909		0.341909		0.217113	0.217113	0.217113		0.217113		0.538437	0.538437	0.538437		0.538437										0.341909	0.217113	0.538437	1	0	1	431754	ENSDARG00000004687	0.341909	0.341909		0.217113	0.217113		0.538437	0.538437		0.341909	0.217113	0.538437	0															0						Linear,1(1)	1.5846127271652222	1.5846127271652222	1.5846127271652222	1.5846127271652222	0.0	1.5846127271652222	0.341909	0.341909	0.217113	0.217113	0.538437	0.538437	UP	1.0	0.0	0.0	
R-DRE-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	18	28	1	1	1	1	1	1	1	1	1	41	27	4833	0.97647	0.21463	0.21463	3.57	100331505	si:cabz01074946.1	ENSDARG00000090396		0.0600605	0.0600605	0.0600605		0.0600605		0.0278691	0.0278691	0.0278691		0.0278691		0.129436	0.129436	0.129436		0.129436										0.0600605	0.0278691	0.129436	0	1	0															1	100331505	ENSDARG00000090396	0.0600605	0.0600605		0.0278691	0.0278691		0.129436	0.129436		0.0600605	0.0278691	0.129436	0						Poly 2,1(1)	2.629856824874878	2.629856824874878	2.629856824874878	2.629856824874878	0.0	2.629856824874878	0.0600605	0.0600605	0.0278691	0.0278691	0.129436	0.129436	DOWN	0.0	1.0	0.0	
R-DRE-9013148	CDC42 GTPase cycle	81	82	1	1	1	1	1	1	1	1	1	41	81	4779	0.84467	0.5091	0.5091	1.22	557062	fmnl1a	ENSDARG00000055713		0.377825	0.377825	0.377825		0.377825		0.232772	0.232772	0.232772		0.232772		0.613268	0.613268	0.613268		0.613268										0.377825	0.232772	0.613268	1	0	1	557062	ENSDARG00000055713	0.377825	0.377825		0.232772	0.232772		0.613268	0.613268		0.377825	0.232772	0.613268	0															0						Linear,1(1)	1.7411601543426514	1.7411601543426514	1.7411601543426514	1.7411601543426514	0.0	1.7411601543426514	0.377825	0.377825	0.232772	0.232772	0.613268	0.613268	UP	1.0	0.0	0.0	
R-DRE-9013149	RAC1 GTPase cycle	89	91	2	2	1	2	2	2	2	1	1	41	90	4770	0.8172	0.54631	0.54631	1.1	557062	fmnl1a	ENSDARG00000055713		0.377825	0.377825	0.377825		0.377825		0.232772	0.232772	0.232772		0.232772		0.613268	0.613268	0.613268		0.613268										0.377825	0.232772	0.613268	1	0	1	557062	ENSDARG00000055713	0.377825	0.377825		0.232772	0.232772		0.613268	0.613268		0.377825	0.232772	0.613268	0															0						Linear,1(1)	1.7411601543426514	1.7411601543426514	1.7411601543426514	1.7411601543426514	0.0	1.7411601543426514	0.377825	0.377825	0.232772	0.232772	0.613268	0.613268	UP	1.0	0.0	0.0	
R-DRE-9013423	RAC3 GTPase cycle	50	51	1	1	0	1	1	1	1	0	0	42	51	4809	0.64332	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-983231	Factors involved in megakaryocyte development and platelet production	74	83	1	1	1	1	1	1	1	1	1	41	82	4778	0.84166	0.51338	0.51338	1.2	30482	gata5	ENSDARG00000017821		0.510749	0.510749	0.510749		0.510749		0.278511	0.278511	0.278511		0.278511		0.936642	0.936642	0.936642		0.9366420000000001										0.510749	0.278511	0.936642	1	0	1	30482	ENSDARG00000017821	0.510749	0.510749		0.278511	0.278511		0.936642	0.936642		0.510749	0.278511	0.936642	0															0						Linear,1(1)	2.833588123321533	2.833588123321533	2.833588123321533	2.833588123321533	0.0	2.833588123321533	0.510749	0.510749	0.278511	0.278511	0.936642	0.936642	UP	1.0	0.0	0.0	
R-DRE-375280	Amine ligand-binding receptors	21	55	2	2	0	2	2	2	2	0	0	42	55	4805	0.62132	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1474228	Degradation of the extracellular matrix	45	59	1	1	0	1	1	1	1	0	0	42	59	4801	0.60006	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1474244	Extracellular matrix organization	109	129	1	1	0	1	1	1	1	0	0	42	129	4731	0.3247	1.0	0.62822	0.0																																		0	0	0															0															0																							
R-DRE-6803157	Antimicrobial peptides	18	27	1	1	1	1	1	1	1	1	1	41	26	4834	0.97803	0.20781	0.20781	3.7	565124	si:ch211-194p6.10	ENSDARG00000105568		0.582923	0.582923	0.582923		0.582923		0.296777	0.296777	0.296777		0.296777		1.14496	1.14496	1.14496		1.14496										0.582923	0.296777	1.14496	1	0	1	565124	ENSDARG00000105568	0.582923	0.582923		0.296777	0.296777		1.14496	1.14496		0.582923	0.296777	1.14496	0															0						Linear,1(1)	1.9014800786972046	1.9014800786972046	1.9014800786972046	1.9014800786972046	0.0	1.9014800786972046	0.582923	0.582923	0.296777	0.296777	1.14496	1.14496	UP	1.0	0.0	0.0	
R-DRE-6804756	Regulation of TP53 Activity through Phosphorylation	57	60	2	1	0	2	2	1	2	0	0	42	60	4800	0.59486	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8852135	Protein ubiquitination	46	48	1	1	0	1	1	1	1	0	0	42	48	4812	0.66032	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-163685	Integration of energy metabolism	51	52	1	1	0	1	1	0	1	0	0	42	52	4808	0.63775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-195721	Signaling by WNT	177	199	1	1	1	1	1	1	1	1	1	41	198	4662	0.48625	0.82589	1.0	0.5	30719	gbp	ENSDARG00000040059		0.0588423	0.0588423	0.0588423		0.05884230000000001		0.0274138	0.0274138	0.0274138		0.0274138		0.126302	0.126302	0.126302		0.126302										0.0588423	0.0274138	0.126302	0	1	0															1	30719	ENSDARG00000040059	0.0588423	0.0588423		0.0274138	0.0274138		0.126302	0.126302		0.0588423	0.0274138	0.126302	0						Poly 2,1(1)	1.583269715309143	1.583269715309143	1.583269715309143	1.583269715309143	0.0	1.583269715309143	0.0588423	0.0588423	0.0274138	0.0274138	0.126302	0.126302	DOWN	0.0	1.0	0.0	
R-DRE-1483206	Glycerophospholipid biosynthesis	65	69	2	2	2	2	2	2	2	2	2	40	67	4793	0.97928	0.11745	0.11745	2.9	565316;393894	dgat2;pitpnb	ENSDARG00000018846;ENSDARG00000036005		0.3871115	0.3871115	0.360006	0.03833296571490408	0.3706604314607941	0.030465405763532155	0.2360425	0.2360425	0.225118	0.01544957606214515	0.22941212246567835	0.012278663934025574	0.635224	0.635224	0.575717	0.08415560645613608	0.599107575821788	0.0668832857084553									0.360006;0.414217	0.225118;0.246967	0.575717;0.694731	2	0	2	565316;393894	ENSDARG00000018846;ENSDARG00000036005	0.3871115	0.3871115	0.03833296571490408	0.2360425	0.2360425	0.01544957606214515	0.635224	0.635224	0.08415560645613608	0.360006;0.414217	0.225118;0.246967	0.575717;0.694731	0															0						Linear,2(1)	2.698173779691731	5.490846157073975	2.2382681369781494	3.252578020095825	0.717225396577043	2.7454230785369873	0.33398472	0.44023828	0.21463048	0.25745451999999996	0.5185902800000001	0.75185772	UP	1.0	0.0	0.0	
R-DRE-1483257	Phospholipid metabolism	103	109	3	2	2	2	2	2	3	2	2	40	107	4753	0.93431	0.23951	0.23951	1.83	565316;393894	dgat2;pitpnb	ENSDARG00000018846;ENSDARG00000036005		0.3871115	0.3871115	0.360006	0.03833296571490408	0.3706604314607941	0.030465405763532155	0.2360425	0.2360425	0.225118	0.01544957606214515	0.22941212246567835	0.012278663934025574	0.635224	0.635224	0.575717	0.08415560645613608	0.599107575821788	0.0668832857084553									0.360006;0.414217	0.225118;0.246967	0.575717;0.694731	2	0	2	565316;393894	ENSDARG00000018846;ENSDARG00000036005	0.3871115	0.3871115	0.03833296571490408	0.2360425	0.2360425	0.01544957606214515	0.635224	0.635224	0.08415560645613608	0.360006;0.414217	0.225118;0.246967	0.575717;0.694731	0															0						Linear,2(1)	2.698173779691731	5.490846157073975	2.2382681369781494	3.252578020095825	0.717225396577043	2.7454230785369873	0.33398472	0.44023828	0.21463048	0.25745451999999996	0.5185902800000001	0.75185772	UP	1.0	0.0	0.0	
R-DRE-375281	Hormone ligand-binding receptors	3	8	1	1	0	1	1	1	1	0	0	42	8	4852	0.93343	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-418555	G alpha (s) signalling events	71	113	1	1	0	1	1	1	1	0	0	42	113	4747	0.37393	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5357905	Regulation of TNFR1 signaling	26	27	1	1	0	1	1	1	1	0	0	42	27	4833	0.79219	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-73887	Death Receptor Signalling	73	78	1	1	0	1	1	1	1	0	0	42	78	4782	0.50838	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-75893	TNF signaling	30	31	1	1	0	1	1	1	1	0	0	42	31	4829	0.76523	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2142753	Arachidonic acid metabolism	28	30	1	1	1	1	1	1	1	1	1	41	29	4831	0.97321	0.22811	0.22811	3.33	565316	dgat2	ENSDARG00000018846		0.360006	0.360006	0.360006		0.360006		0.225118	0.225118	0.225118		0.225118		0.575717	0.575717	0.575717		0.575717										0.360006	0.225118	0.575717	1	0	1	565316	ENSDARG00000018846	0.360006	0.360006		0.225118	0.225118		0.575717	0.575717		0.360006	0.225118	0.575717	0															0						Linear,1(1)	3.2525780200958256	3.252578020095825	3.252578020095825	3.252578020095825	0.0	3.252578020095825	0.360006	0.360006	0.225118	0.225118	0.575717	0.575717	UP	1.0	0.0	0.0	
R-DRE-382556	ABC-family proteins mediated transport	61	65	2	2	2	2	2	2	2	2	2	40	63	4797	0.98232	0.10634	0.10634	3.08	564842;100136850	abcg4a;abcg8	ENSDARG00000061047;ENSDARG00000063059		0.5402475	0.5402475	0.531956	0.011725951752412644	0.5459698149591538	0.008485762636120168	0.286551	0.286551	0.284504	0.0028948951621773807	0.28796372130753034	0.002094959430281603	1.018621	1.018621	0.994632	0.033925569147770084	1.0351768238624062	0.024551041413212942									0.548539;0.531956	0.288598;0.284504	1.04261;0.994632	2	0	2	564842;100136850	ENSDARG00000061047;ENSDARG00000063059	0.5402475	0.5402475	0.011725951752412644	0.286551	0.286551	0.0028948951621773807	1.018621	1.018621	0.033925569147770084	0.548539;0.531956	0.288598;0.284504	1.04261;0.994632	0															0						Linear,2(1)	3.155366042844635	6.443480730056763	2.571143627166748	3.8723371028900146	0.9200827303196151	3.2217403650283813	0.5239961599999999	0.55649884	0.28253887999999994	0.29056312000000006	0.9716025599999999	1.06563944	UP	1.0	0.0	0.0	
R-DRE-9749641	Aspirin ADME	15	16	2	2	2	2	2	2	2	2	2	40	14	4846	0.9997	0.0079706	0.0079706	12.5	103909721;100034366	fo904880.1;cyp2p8	ENSDARG00000110366;ENSDARG00000042982		0.4512475	0.4512475	0.361361	0.12711870737424896	0.4089264218757122	0.11214730695516419	0.2562125	0.2562125	0.22571	0.04313704918628526	0.24185106991332303	0.0380565850311214	0.799924	0.799924	0.578538	0.3130870837195301	0.6956892795289218	0.27621326559134046	0.0	0.361361	0.5	0.4512475	0.22571	0.2562125	0.578538	0.799924	0.361361;0.541134	0.22571;0.286715	0.578538;1.02131	2	0	2	103909721;100034366	ENSDARG00000110366;ENSDARG00000042982	0.4512475	0.4512475	0.12711870737424896	0.2562125	0.2562125	0.04313704918628526	0.799924	0.799924	0.3130870837195301	0.361361;0.541134	0.22571;0.286715	0.578538;1.02131	0															0						Linear,2(1)	4.186085197256802	8.3731369972229	4.122956275939941	4.250180721282959	0.08996126803474501	4.18656849861145	0.27506996000000006	0.62742504	0.1964276	0.31599740000000004	0.36600744	1.23384056	UP	1.0	0.0	0.0	
R-DRE-390522	Striated Muscle Contraction	25	25	1	1	1	1	1	1	1	1	1	41	24	4836	0.98102	0.19398	0.19398	4.0	353247	tnnc1a	ENSDARG00000011400		0.138088	0.138088	0.138088		0.138088		0.021984	0.021984	0.021984		0.021984		0.867367	0.867367	0.867367		0.867367										0.138088	0.021984	0.867367	0	1	0															1	353247	ENSDARG00000011400	0.138088	0.138088		0.021984	0.021984		0.867367	0.867367		0.138088	0.021984	0.867367	0						Poly 2,1(1)	5.103931427001952	5.103931427001953	5.103931427001953	5.103931427001953	0.0	5.103931427001953	0.138088	0.138088	0.021984	0.021984	0.867367	0.867367	DOWN	0.0	1.0	0.0	
R-DRE-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	22	23	1	1	0	1	1	1	1	0	0	42	23	4837	0.82008	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1834949	Cytosolic sensors of pathogen-associated DNA 	18	19	1	0	0	1	1	0	1	0	0	42	19	4841	0.84892	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-425366	Transport of bile salts and organic acids, metal ions and amine compounds	33	39	2	2	2	2	2	2	2	2	2	40	37	4823	0.99569	0.043488	0.043488	5.13	492334;100006328	slc5a11;slc13a5b	ENSDARG00000019932;ENSDARG00000039999		0.484622	0.484622	0.431912	0.07454319687268617	0.46020647141207677	0.06606400023874305	0.269847	0.269847	0.253842	0.022634488065781097	0.2624334060889829	0.020059842986551016	0.8724734999999999	0.8724734999999999	0.734897	0.19456255216382248	0.8087473954889696	0.17243130200806897	0.5	0.484622			0.269847		0.8724734999999999		0.537332;0.431912	0.285852;0.253842	1.01005;0.734897	2	0	2	492334;100006328	ENSDARG00000019932;ENSDARG00000039999	0.484622	0.484622	0.07454319687268617	0.269847	0.269847	0.022634488065781097	0.8724734999999999	0.8724734999999999	0.19456255216382248	0.537332;0.431912	0.285852;0.253842	1.01005;0.734897	0															0						Linear,2(1)	2.818399283498565	5.651765823364258	2.6203598976135254	3.0314059257507324	0.2906534338756155	2.825882911682129	0.3813104	0.5879336	0.23847720000000003	0.3012168	0.60282356	1.1421234399999998	UP	1.0	0.0	0.0	
R-DRE-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	53	62	3	3	3	3	3	3	3	3	3	39	59	4801	0.99819	0.015583	0.015583	4.84	791185;393932;100005108	slc26a1;slc15a4;slc26a6	ENSDARG00000029832;ENSDARG00000102612;ENSDARG00000055835		0.21548716666666667	0.134506	0.0888995	0.18120045154216177	0.24115332481079332	0.1927611302710528	0.10000826666666666	0.0278222	0.0219656	0.13013484998298241	0.12111595185801335	0.13606937284606133	0.6076423333333333	0.715227	0.284058	0.2854269935383361	0.5873356361379617	0.27870755446293943									0.134506;0.423056;0.0888995	0.0219656;0.250237;0.0278222	0.823642;0.715227;0.284058	1	2	1	393932	ENSDARG00000102612	0.423056	0.423056		0.250237	0.250237		0.715227	0.715227		0.423056	0.250237	0.715227	2	791185;100005108	ENSDARG00000029832;ENSDARG00000055835	0.11170274999999999	0.11170274999999999	0.03224866541618435	0.024893899999999997	0.024893899999999997	0.004141241574697144	0.55385	0.55385	0.38154350541976223	0.134506;0.0888995	0.0219656;0.0278222	0.823642;0.284058	0						Linear,1(0.34);Poly 2,2(0.67)	2.1242589079225236	6.51377809047699	1.5887736082077026	2.63726544380188	0.5338627336110253	2.2877390384674072	0.010439552895374848	0.4205347804379584	-0.04725317904384119	0.2472697123771745	0.2846512842887794	0.9306333823778874	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-425407	SLC-mediated transmembrane transport	108	121	5	5	5	5	5	5	5	5	5	37	116	4744	0.99949	0.0034556	0.0034556	4.13	791185;492334;393932;100006328;100005108	slc26a1;slc5a11;slc15a4;slc13a5b;slc26a6	ENSDARG00000029832;ENSDARG00000019932;ENSDARG00000102612;ENSDARG00000039999;ENSDARG00000055835		0.32314110000000007	0.423056	0.0888995	0.1988367205109508	0.3140320148324825	0.18677829473879776	0.16794376	0.250237	0.0219656	0.1313361268068615	0.16813208059821894	0.12618086527333677	0.7135748	0.734897	0.284058	0.26690559201279374	0.6609990334790177	0.25096318127028827									0.134506;0.537332;0.423056;0.431912;0.0888995	0.0219656;0.285852;0.250237;0.253842;0.0278222	0.823642;1.01005;0.715227;0.734897;0.284058	3	2	3	492334;393932;100006328	ENSDARG00000019932;ENSDARG00000102612;ENSDARG00000039999	0.4641	0.431912	0.0635751645849223	0.2633103333333333	0.253842	0.019604694803371635	0.820058	0.734897	0.16483157243986957	0.537332;0.423056;0.431912	0.285852;0.250237;0.253842	1.01005;0.715227;0.734897	2	791185;100005108	ENSDARG00000029832;ENSDARG00000055835	0.11170274999999999	0.11170274999999999	0.03224866541618435	0.024893899999999997	0.024893899999999997	0.004141241574697144	0.55385	0.55385	0.38154350541976223	0.134506;0.0888995	0.0219656;0.0278222	0.823642;0.284058	0						Linear,3(0.6);Poly 2,2(0.4)	2.3786222486236586	12.165543913841248	1.5887736082077026	3.0314059257507324	0.5405406189904887	2.6203598976135254	0.14885302999363978	0.4974291700063602	0.052822569082863535	0.28306495091713646	0.4796217334523506	0.9475278665476493	UP	0.6	0.4	0.0	
R-DRE-1483255	PI Metabolism	39	41	2	1	1	1	1	1	2	1	1	41	40	4820	0.95239	0.2983	0.2983	2.44	393894	pitpnb	ENSDARG00000036005		0.414217	0.414217	0.414217		0.414217		0.246967	0.246967	0.246967		0.246967		0.694731	0.694731	0.694731		0.694731										0.414217	0.246967	0.694731	1	0	1	393894	ENSDARG00000036005	0.414217	0.414217		0.246967	0.246967		0.694731	0.694731		0.414217	0.246967	0.694731	0															0						Linear,1(1)	2.2382681369781494	2.2382681369781494	2.2382681369781494	2.2382681369781494	0.0	2.2382681369781494	0.414217	0.414217	0.246967	0.246967	0.694731	0.694731	UP	1.0	0.0	0.0	
R-DRE-202733	Cell surface interactions at the vascular wall	51	57	2	2	1	2	2	2	2	1	1	41	56	4804	0.91488	0.3894	0.3894	1.75	100331505	si:cabz01074946.1	ENSDARG00000090396		0.0600605	0.0600605	0.0600605		0.0600605		0.0278691	0.0278691	0.0278691		0.0278691		0.129436	0.129436	0.129436		0.129436										0.0600605	0.0278691	0.129436	0	1	0															1	100331505	ENSDARG00000090396	0.0600605	0.0600605		0.0278691	0.0278691		0.129436	0.129436		0.0600605	0.0278691	0.129436	0						Poly 2,1(1)	2.629856824874878	2.629856824874878	2.629856824874878	2.629856824874878	0.0	2.629856824874878	0.0600605	0.0600605	0.0278691	0.0278691	0.129436	0.129436	DOWN	0.0	1.0	0.0	
R-DRE-6806834	Signaling by MET	46	47	1	1	1	1	1	1	1	1	1	41	46	4814	0.93921	0.33392	0.33392	2.13	569259	hpn	ENSDARG00000027609		0.48891	0.48891	0.48891		0.48891		0.272102	0.272102	0.272102		0.272102		0.878469	0.878469	0.878469		0.878469										0.48891	0.272102	0.878469	1	0	1	569259	ENSDARG00000027609	0.48891	0.48891		0.272102	0.272102		0.878469	0.878469		0.48891	0.272102	0.878469	0															0						Linear,1(1)	2.449620485305786	2.449620485305786	2.449620485305786	2.449620485305786	0.0	2.449620485305786	0.48891	0.48891	0.272102	0.272102	0.878469	0.878469	UP	1.0	0.0	0.0	
