ENSDARG00000074665	Linear		572146	cdk14	2.24079	0.943448	5.32213	0.26965528313955933	-36.18812200192991	78.37624400385982	-1	2.3751070541248698	true	31.8666	-3.02137		
ENSDARG00000074669	Hill		794222	cacng4b	5.77594E-4	2.00512E-5	0.0166381	0.9028890764413681	-27.233922001929912	64.46784400385982	-1	28.80595675071816	0	23.9184	-11.8096	1.0	0.00125262	true	
ENSDARG00000074698	Linear		563642	sdsl	1.13963	0.684067	1.89858	0.9367923741547	-43.177922001929915	92.35584400385983	-1	1.665962544604549	true	67.7599	-9.46713		
ENSDARG00000074712	Linear		110439158	si:ch211-186e20.2	1.60378	0.83387	3.08456	0.025868302648995867	-43.62792200192991	93.25584400385982	-1	1.923297396476669	true	37.5505	-6.93211		
ENSDARG00000074719	Linear		562524	rab38c	1.14091	0.684361	1.90205	0.44032926770469416	-30.858322001929913	67.71664400385983	1	1.667117208607738	true	20.7485	4.15947		
ENSDARG00000074802	Hill				0.00492237	4.03887E-4	0.0599913	0.9327977469924884	-22.585622001929913	55.171244003859826	-1	12.187493036418601	0	13.4012	-8.59013	1.14728	0.00956208	true	
ENSDARG00000074852	Linear		795537	myo15b	1.08022	0.659629	1.76898	0.5916769758567869	-59.60552200192991	125.21104400385983	-1	1.6376175092362524	true	242.214	-29.8606		
ENSDARG00000074909	Linear		558828	dcaf17	1.45275	0.792012	2.6647	0.7503672843804639	-38.79572200192991	83.59144400385982	1	1.8342525113255859	true	36.2945	5.54514		
ENSDARG00000074947	Linear		100037308	calhm5.1	2.90434	0.977603	8.62843	0.052199872390207736	-26.635322001929914	59.27064400385983	1	2.970878771853196	true	10.0382	1.23304		
ENSDARG00000075159	Linear		565942	meltf	1.34068	0.757543	2.3727	0.050385253951592546	-50.37212200192991	106.74424400385982	-1	1.7697741250331667	true	102.229	-13.0002		
ENSDARG00000075217	Linear				1.73991	0.867263	3.49062	0.6894897658225586	-27.99972200192991	61.99944400385982	1	2.0062080360859396	true	8.13719	2.25424		
ENSDARG00000075621	Linear				0.978444	0.61466	1.55753	0.9511966180767522	-36.942022001929914	79.88404400385983	1	1.5918458985455375	true	48.4861	7.27611		
ENSDARG00000075827	Linear		282671	f7i	0.795146	0.524399	1.20568	0.7445748626984194	-49.28482200192991	104.56964400385982	-1	1.5162996115553236	true	181.107	-20.3867		
ENSDARG00000075931	Linear		447860	acsl5	0.705715	0.475711	1.04692	0.8728746055962002	-77.4764220019299	160.9528440038598	-1	1.4834952313484446	true	874.526	-150.451		
ENSDARG00000076252	Hill				0.0308191	0.00572807	0.165818	0.7545167257666353	-18.24032200192991	46.48064400385982	1	5.380363717622165	0	4.84012	4.38639	12.2469	0.0311586	true	
ENSDARG00000076381	Linear		795332	slc25a1b	1.12537	0.678163	1.86749	0.4086740030255194	-56.475422001929914	118.95084400385983	-1	1.6594388074843365	true	153.135	-23.2642		
ENSDARG00000076448	Linear		560308	serpinf2a	0.853114	0.5544	1.31278	0.5345925739001074	-62.37192200192992	130.74384400385983	-1	1.5388059163059165	true	266.699	-45.4671		
ENSDARG00000076487	Linear		492518	haao	0.898667	0.577153	1.39929	0.3926129832931845	-58.30072200192991	122.60144400385983	-1	1.5570689227986338	true	230.363	-32.9029		
ENSDARG00000076745	Linear		559801	zgc:193811	0.792916	0.524318	1.19911	0.3333744166293364	-19.225222001929914	44.45044400385983	1	1.512280715138523	true	3.84901	2.75583		
ENSDARG00000076798	Exp 5		100330300	c9h3orf38	0.0108237	0.00135486	0.0864687	0.6473873373046239	-34.86822200192991	79.73644400385982	-1	7.9887958903502945	true	35.3594	33.3333	0.5727579942989874	0.625875		
ENSDARG00000076838	Linear		569714	apom	0.80612	0.530226	1.22557	0.5685551941099363	-80.42282200192992	166.84564400385983	-1	1.5203328392044146	true	1267.22	-160.299		
ENSDARG00000076974	Linear		100332580	pdzd7a	1.77376	0.87306	3.60368	0.1426275853912845	-27.13472200192991	60.26944400385982	-1	2.031658763429776	true	14.416	-2.08731		
ENSDARG00000076978	Hill		100216485	pmchl	0.00286402	2.45951E-5	0.333506	0.9499518310850019	-41.80902200192991	93.61804400385982	-1	116.44677191798367	0	62.8135	-25.9677	11.8432	0.0029857	true	
ENSDARG00000076981	Linear		557409	zgc:198329	1.40732	0.77901	2.54241	0.2851915691559189	-42.40402200192991	90.80804400385982	-1	1.8065493382626667	true	46.6791	-7.28083		
ENSDARG00000077058	Linear		100334908	cela1.5	1.54715	0.820701	2.91662	0.06762091444322071	-26.72832200192991	59.45664400385982	-1	1.8851567135899676	true	12.0655	-2.32909		
ENSDARG00000077201	Linear		566034	myo7bb	0.95317	0.603058	1.50654	0.351362061587428	-61.470022001929905	128.9400440038598	-1	1.5805610737275684	true	248.721	-38.3196		
ENSDARG00000077275	Linear		100149104	crispld1a	0.993007	0.621592	1.58635	0.8757881599598719	-27.42412200192991	60.84824400385982	1	1.5975221688824823	true	11.6223	3.80111		
ENSDARG00000077688	Linear		100005630	cpo	1.0731	0.656548	1.75392	0.9431191390035971	-57.02272200192991	120.04544400385981	-1	1.6344578004959271	true	141.771	-25.3041		
ENSDARG00000077691	Linear		503788	slc13a5a	1.25756	0.728839	2.16985	0.08314254684265199	-43.922122001929914	93.84424400385983	-1	1.725429072813063	true	89.9435	-9.01568		
ENSDARG00000077799	Hill		795099	egr4	0.00183006	2.89652E-4	0.0115625	0.9506121886128486	-59.43142200192992	128.86284400385983	1	6.318133484319114	0	99.4629	146.526	1.0	0.00658018	true	
ENSDARG00000077866	Linear		100148449	nostrin	1.33449	0.755362	2.35762	0.45808592260335645	-26.00162200192991	58.00324400385982	-1	1.7666893489479216	true	19.1825	-2.57253		
ENSDARG00000077872	Linear		100006895	cr626907.1	0.780282	0.516578	1.1786	0.17244265880184373	-55.03262200192991	116.06524400385982	-1	1.5104824440839526	true	140.329	-30.4761		
ENSDARG00000077874	Linear		557256	vwa10.1	1.37558	0.7689	2.46094	0.1851791981241755	-39.40162200192991	84.80324400385982	1	1.7890232800104044	true	25.0856	6.09762		
ENSDARG00000077875	Linear				0.856247	0.555985	1.31867	0.9534340946852897	-29.117722001929913	64.23544400385983	-1	1.5400541381512092	true	26.3986	-4.93513		
ENSDARG00000077960	Linear		566630	si:ch211-186e20.7	1.196	0.705801	2.02665	0.5845316561768937	-56.944222001929916	119.88844400385983	-1	1.6945286277576823	true	144.861	-22.5854		
ENSDARG00000078256	Linear		100534921	ovol1b	1.85305	0.886765	3.87225	0.021276732747071647	-27.284522001929915	60.56904400385983	1	2.089674265448005	true	8.35122	2.01806		
ENSDARG00000078327	Linear		100318353	cep170b	1.57411	0.826082	2.99948	0.539830213296671	-45.92852200192991	97.85704400385983	-1	1.9055130120254404	true	71.2058	-8.23351		
ENSDARG00000078363	Linear		100334819	mcoln3a	1.18854	0.703353	2.00842	0.33270412952350037	-40.33662200192991	86.67324400385982	1	1.6898200476858702	true	31.9815	7.51111		
ENSDARG00000078541	Linear		100332380	cers3a	1.24661	0.724547	2.14482	0.24400692582508443	-40.22952200192991	86.45904400385982	-1	1.7205371080136966	true	51.3272	-7.11027		
ENSDARG00000078598	Linear		100005114	si:ch1073-184j22.2	1.14347	0.685361	1.90778	0.4331034166217307	-42.031522001929915	90.06304400385983	1	1.6684200005544523	true	50.5752	8.74108		
ENSDARG00000078757	Linear		108179231	si:ch211-212c13.8	0.659983	0.449587	0.968839	0.6973514326827772	-63.13672200192991	132.27344400385982	-1	1.4679761647912417	true	395.871	-61.8466		
ENSDARG00000078829	Exp 5		449999	ccdc149a	0.0109785	0.00165707	0.0727355	0.24914893495883783	-16.330022001929912	42.660044003859824	-1	6.625248179014767	true	11.5258	33.3333	0.6197004889522153	0.632763		
ENSDARG00000079009	Linear		100136868	abca1b	0.576417	0.399832	0.83099	0.13736424845238882	-69.93682200192991	145.87364400385982	-1	1.4416479921567056	true	847.221	-111.428		
ENSDARG00000079166	Linear		565980	ace	1.13234	0.681031	1.88274	0.9930098448984088	-95.54392200192991	197.08784400385983	-1	1.6626849585408003	true	1916.33	-312.725		
ENSDARG00000079191	Hill		571844	zgc:172122	2.69994E-4	4.94733E-7	0.147346	0.09932988091673	-32.55562200192991	75.11124400385982	1	545.7367913601882	0	-0.410611	25.7266	12.5046	3.00673E-4	true	
ENSDARG00000079274	Linear		322453	prss59.1	1.16028	0.692138	1.94506	0.6179862214219745	-97.98192200192992	201.96384400385983	-1	1.6763708971332305	true	2285.59	-359.063		
ENSDARG00000079305	Linear		30601	hbae3	0.887578	0.571624	1.37817	0.6391593084955203	-97.28792200192991	200.57584400385983	1	1.552730466180566	true	1764.35	448.155		
ENSDARG00000079420	Linear		100301982	dpp4	1.01186	0.629938	1.62534	0.4970689673219397	-67.29222200192991	140.58444400385983	-1	1.6062850629744514	true	395.985	-53.2157		
ENSDARG00000079469	Linear				13.8842	0.0904109	2132.16	0.008665060429457472	-25.242722001929913	56.485444003859826	-1	153.56776671839347	true	6.97176	-0.235063		
ENSDARG00000079478	Linear		100004330	mvb12bb	1.07884	0.659034	1.76607	0.5539790474927254	-24.90982200192991	55.81964400385982	-1	1.6370020363137563	true	15.3157	-2.95875		
ENSDARG00000079543	Linear		100144569	dpys	0.969839	0.610895	1.53969	0.01352837803773732	-62.086322001929915	130.17264400385983	-1	1.5875706954550293	true	327.398	-39.2406		
ENSDARG00000079727	Linear				0.910098	0.58262	1.42164	0.28549538790532936	-79.1554220019299	164.3108440038598	-1	1.562078198482716	true	936.474	-130.481		
ENSDARG00000083622	Linear		100033633	dre-mir-124-6	0.825932	0.540416	1.2623	0.5284116403505641	-22.920422001929914	51.84084400385983	1	1.5283263263855993	true	8.13159	3.38471		
ENSDARG00000086159	Linear		561155	si:ch73-206d17.1	1.05891	0.651157	1.72199	0.7576128517153453	-31.242122001929914	68.48424400385983	-1	1.6261976758293315	true	38.6446	-4.59776		
ENSDARG00000086569	Linear		100007431	zgc:172051	0.949778	0.601539	1.49962	0.09122134096799561	-81.41402200192991	168.82804400385982	-1	1.5789134204099817	true	1000.36	-145.348		
ENSDARG00000086840	Linear		559362	si:ch211-266k8.4	7.06381	0.540572	92.3048	0.0012061949546106066	-27.762822001929912	61.525644003859824	-1	13.06728798383934	true	18.4987	-0.546551		
ENSDARG00000087318	Linear		795020	jac10	0.735809	0.492603	1.09909	0.2579867024634902	-25.953122001929913	57.906244003859825	1	1.4937160350221173	true	8.56303	4.65058		
ENSDARG00000087390	Linear		573653	hbbe1.3	1.12751	0.679071	1.8721	0.9725044835766007	-84.21312200192992	174.42624400385984	1	1.6603713013808572	true	355.876	147.554		
ENSDARG00000087633	Linear				1.0167	0.632263	1.6349	0.8355978061675362	-36.46502200192991	78.93004400385982	-1	1.6080333658619907	true	52.1407	-6.78313		
ENSDARG00000087759	Linear				1.65496	0.845955	3.23762	0.26564060249641974	-26.71222200192991	59.42444400385982	1	1.9563215537469487	true	17.4788	2.17502		
ENSDARG00000087762	Linear		561717	rab27b	30.4888	5.50386E-4	1688940.0	2.809727661696737E-4	-34.09452200192991	74.18904400385982	-1	55395.304386376105	true	18.9711	-0.193131		
ENSDARG00000088130	Linear		559353	si:dkey-30c15.10	1.10545	0.670126	1.82358	0.1509208064951162	-43.20862200192991	92.41724400385982	1	1.6496151470022056	true	39.1788	9.77984		
ENSDARG00000088330	Linear		572729	hbae1.3	1.03713	0.641192	1.67755	0.29827763426762943	-54.70222200192991	115.40444400385982	1	1.6175030256147926	true	71.2293	22.4292		
ENSDARG00000088366	Linear		402939	zgc:77938	1.19103	0.703989	2.01503	0.15979119613760506	-63.63802200192991	133.27604400385982	-1	1.6918304121229168	true	287.759	-35.4356		
ENSDARG00000088497	Exp 5				0.00277084	7.23235E-5	0.106156	0.025444472008678165	-23.215322001929913	56.430644003859825	-1	38.31175205845956	true	15.6908	33.3333	0.4076350459900061	0.421556		
ENSDARG00000088612	Hill		100004948	si:ch211-153b23.7	0.100424	1.89837E-28	5.31239E25	0.0035132174355790857	-27.69082200192991	65.38164400385982	1	5.290011957626806E26	0	7.64759	5.02915	18.0	0.094079	true	
ENSDARG00000088625	Linear		794295	si:ch211-142d6.2	0.636741	0.436042	0.929816	0.059506547039748225	-37.39962200192991	80.79924400385983	-1	1.4602744689731724	true	54.5356	-11.5271		
ENSDARG00000088981	Linear		100536710	tmem220	1.82636	0.883473	3.77553	0.08171689271114968	-39.43172200192991	84.86344400385983	-1	2.067250498883384	true	39.9041	-4.60184		
ENSDARG00000089092	Linear		101886221	si:cabz01054394.5	1.41519	0.783797	2.55521	0.0822741383064004	-16.00332200192991	38.00664400385982	1	1.8055567959560959	true	7.19203	1.24561		
ENSDARG00000089124	Linear		100334599	hbae1.3	1.07291	0.656476	1.75349	0.34074398375852066	-78.85392200192992	163.70784400385983	1	1.6343476379943822	true	359.023	108.479		
ENSDARG00000089159	Linear		557184	acot14	1.82276	0.881771	3.76794	0.29251609620442454	-41.97442200192991	89.94884400385982	-1	2.0671580262902727	true	51.8249	-5.46269		
ENSDARG00000089310	Linear		436841	gc	0.948446	0.600892	1.49702	0.17256026931433055	-78.42822200192991	162.85644400385982	-1	1.5783967834486066	true	686.039	-119.28		
ENSDARG00000089444	Linear		101882436	omgb	21.1053	0.0102704	43370.9	5.7966180225799135E-5	-29.653522001929915	65.30704400385983	1	2054.9637794048917	true	8.682	0.2075		
ENSDARG00000089697	Linear		100873093	nfe2l2b	1.19936	0.7072	2.03404	0.8350202578280537	-37.17952200192991	80.35904400385982	-1	1.6959276018099545	true	51.1781	-6.0306		
ENSDARG00000090015	Linear				1.80835	0.880311	3.71476	3.3141426687921527E-4	-33.34982200192991	72.69964400385982	1	2.054217202784016	true	17.7986	3.09846		
ENSDARG00000090286	Linear		322701	serpina1	0.932234	0.593247	1.46492	0.4749297469886954	-94.71092200192992	195.42184400385983	-1	1.5714095477937522	true	2323.39	-359.32		
ENSDARG00000090461	Linear				1.43341	0.786389	2.61278	0.7746606088248011	-36.74802200192991	79.49604400385982	1	1.8227747336241988	true	18.1806	4.90282		
ENSDARG00000090722	Linear		796447	c20h6orf58	1.08424	0.661265	1.77778	0.7616509045484672	-93.1639220019299	192.3278440038598	-1	1.6396452254391207	true	1654.52	-278.682		
ENSDARG00000090850	Linear		321195	serpina1l	0.663231	0.451467	0.974325	0.5098441856127921	-90.05792200192991	186.11584400385982	-1	1.4690575390892358	true	2327.86	-370.368		
ENSDARG00000090903	Linear		100538072	creb3l3b	0.656155	0.447377	0.962364	0.15700975238436032	-45.455322001929915	96.91064400385983	-1	1.4666712861859237	true	90.8349	-19.1387		
ENSDARG00000090943	Linear		100002960	cabz01033205.1	1.15672	0.6907	1.93718	0.22655861076600925	-52.871122001929905	111.74224400385981	-1	1.6747068191689591	true	109.907	-17.7992		
ENSDARG00000091465	Hill		101885746	si:dkey-66a8.7	0.0129905	0.00120498	0.140047	0.8854808149161066	-26.84962200192991	63.69924400385982	-1	10.780676857707181	0	22.528	-9.02366	1.0	0.0192781	true	
ENSDARG00000091560	Linear		100334171	slc6a19a.2	0.73963	0.494549	1.10616	0.9659661212223396	-80.88852200192991	167.77704400385983	-1	1.4955646457681644	true	932.946	-180.22		
ENSDARG00000091723	Linear		560088	si:ch211-202f3.4	1.64189	0.843937	3.1943	0.06727334681923314	-25.72142200192991	57.44284400385982	1	1.9455125204843489	true	6.76137	2.05221		
ENSDARG00000092003	Linear		550489	ccs	1.12413	0.680068	1.85816	0.08422748628252075	-20.71672200192991	47.43344400385982	-1	1.652967056235553	true	11.6875	-2.14706		
ENSDARG00000092018	Linear				1.8529	0.889128	3.86136	0.01500159007723545	-31.59072200192991	69.18144400385982	1	2.083951916934345	true	19.8301	2.68934		
ENSDARG00000092088	Linear				1.38129	0.767841	2.48483	0.1390818898620978	-15.77202200192991	37.544044003859824	1	1.79892712163065	true	5.83025	1.25666		
ENSDARG00000092369	Linear				2.15887	0.934213	4.98893	0.0011248137893933308	-29.39782200192991	64.79564400385982	-1	2.31089697959673	true	10.0565	-1.99426		
ENSDARG00000092624	Linear				1.93087	0.9017	4.13468	0.26949986225778644	-37.52932200192991	81.05864400385983	-1	2.141366308084729	true	37.826	-3.8343		
ENSDARG00000092651	Linear		569865	si:dkey-57a22.11	0.900522	0.578156	1.40263	0.11089238889660213	-32.24372200192991	70.48744400385982	1	1.5575761559163963	true	20.8537	5.77975		
ENSDARG00000093021	Linear		100004942	fam163a	2.12312	0.929519	4.84944	0.03042605317098268	-35.87742200192991	77.75484400385982	1	2.2841060806718314	true	26.3448	3.12346		
ENSDARG00000093043	Linear		100384898	ugt2a7	0.895842	0.575756	1.39388	0.2748298626269067	-44.888722001929914	95.77744400385983	-1	1.5559403636262583	true	78.6481	-13.4984		
ENSDARG00000093068	Linear		563665	c3b.1	0.95973	0.606223	1.51938	0.009913788855545391	-70.27552200192991	146.55104400385983	-1	1.5831303002360517	true	355.767	-68.4524		
ENSDARG00000093078	Linear		564882	plscr3a	1.13044	0.680441	1.87803	0.07363247470530021	-45.59972200192991	97.19944400385982	-1	1.661334340523278	true	78.9279	-11.2164		
ENSDARG00000093079	Linear		393327	proca	2.74221	0.971869	7.73735	1.5308743916087053E-5	-40.24722200192991	86.49444400385983	-1	2.821583978910738	true	41.8433	-3.23616		
ENSDARG00000093205	Hill				0.0035808	4.58619E-7	27.9581	0.41800740222873267	-25.004322001929914	60.00864400385983	-1	7807.788164031582	0	21.1855	-7.11933	12.5282	0.00363721	true	
ENSDARG00000093594	Linear				1.44534	0.787361	2.65318	0.42234888841160667	-19.81862200192991	45.63724400385982	1	1.8356763924045008	true	6.36318	1.57286		
ENSDARG00000093618	Linear				1.64467	0.845818	3.19802	0.639961607976002	-21.37322200192991	48.74644400385982	1	1.944472687977792	true	4.34536	1.53317		
ENSDARG00000093619	Linear		322415	sult3st2	1.1316	0.680956	1.88047	0.041560991817520154	-48.05122200192991	102.10244400385982	-1	1.661781377945124	true	78.0733	-13.1943		
ENSDARG00000093774	Linear		432384	rbp2b	0.686877	0.465053	1.01451	0.28263240635051623	-65.7564220019299	137.5128440038598	-1	1.4769864940125104	true	489.385	-70.7649		
ENSDARG00000093780	Linear				1.26642	0.731832	2.1915	0.04573968775210013	-36.65272200192991	79.30544400385982	-1	1.7304791263568688	true	37.5913	-5.5142		
ENSDARG00000094104	Linear		100536429	al929237.1	1.14273	0.684847	1.90673	0.17960340183364587	-35.40612200192991	76.81224400385982	1	1.6685916708403483	true	12.4629	5.62373		
ENSDARG00000094414	Linear				2.33657	0.950145	5.74603	0.01305969021254949	-29.655622001929913	65.31124400385983	1	2.459172021112567	true	11.7894	1.87452		
ENSDARG00000094417	Hill				0.278832	0.00450581	17.2548	0.5600605612472556	-21.843522001929912	53.687044003859825	-1	61.88276913584905	0	14.7783	-6.13408	15.1479	0.284516	true	
ENSDARG00000094489	Hill		564033	si:dkey-58f10.6	4.90461E-4	3.11069E-30	7.73307E22	0.9633363569631241	-19.152622001929913	48.305244003859826	-1	1.5766952026720758E26	0	10.7253	-6.16917	16.8925	5.08439E-4	true	
ENSDARG00000094504	Linear		100537419	plekha1b	0.97945	0.615324	1.55905	0.743284119425604	-34.77832200192991	75.55664400385982	-1	1.591763038659308	true	53.4044	-6.29227		
ENSDARG00000094677	Linear		560912	si:dkey-92j12.5	1.16228	0.692771	1.95	0.8020746565706816	-55.151822001929915	116.30364400385983	-1	1.6777261172883968	true	177.292	-20.623		
ENSDARG00000095106	Linear				1.36895	0.766997	2.44332	0.1884900541308805	-26.19172200192991	58.38344400385982	-1	1.7848179327950433	true	13.2012	-2.53977		
ENSDARG00000095283	Hill		100002257	si:dkeyp-2e4.3	6.53394E-4	1.62084E-43	2.63397E36	0.9340442620963268	-34.414622001929914	78.82924400385983	1	4.0312060413119124E39	0	21.3465	18.3615	17.9996	6.80024E-4	true	
ENSDARG00000095293	Linear				1.79376	0.874773	3.67819	0.01183779068827473	-29.527022001929915	65.05404400385983	-1	2.050543398115854	true	14.9066	-2.42093		
ENSDARG00000095304	Linear				1.20391	0.708833	2.04476	0.33227576679110027	-24.766722001929914	55.53344400385983	1	1.6984395478201495	true	7.47302	2.62622		
ENSDARG00000095448	Hill		100535574	ftr30	0.00114243	4.09802E-5	0.0318483	0.34017086151178355	-15.696922001929911	41.393844003859826	-1	27.877609186875617	0	10.0507	-6.14122	1.09449	0.00269255	true	
ENSDARG00000095633	Linear		564121	si:ch211-133l5.7	0.88797	0.571789	1.37899	0.8807969777561174	-70.57002200192991	147.14004400385983	-1	1.5529679654557889	true	630.027	-75.4511		
ENSDARG00000095638	Linear		557830	si:dkey-284p5.3	0.569584	0.395833	0.819603	0.11723923103594036	-25.33192200192991	56.66384400385982	1	1.43895026437917	true	13.156	5.76406		
ENSDARG00000095643	Linear		100007836	si:dkey-253d23.4	2.38069	0.955543	5.93139	0.001722422953801206	-48.00992200192991	102.01984400385982	1	2.4914525039689472	true	59.3458	6.2543		
ENSDARG00000095688	Linear		100149015	zgc:162509	1.42743	0.784751	2.59646	0.40289147632218936	-41.63862200192991	89.27724400385982	1	1.818959134808366	true	20.8926	6.82118		
ENSDARG00000095751	Linear		406484	c20h6orf58	1.14921	0.687626	1.92064	0.2588841983969896	-54.39892200192992	114.79784400385984	-1	1.6712718832621223	true	118.479	-19.8364		
ENSDARG00000095963	Linear		101882127	asgrl2	1.28243	0.737569	2.22979	0.3889195544660813	-61.69022200192991	129.38044400385982	-1	1.7387254616178283	true	262.239	-28.9025		
ENSDARG00000096445	Linear		560649	si:ch211-214p16.3	1.04754	0.64562	1.69966	0.5806244604173469	-86.81992200192991	179.63984400385982	-1	1.622533378767696	true	1524.7	-188.963		
ENSDARG00000096722	Linear				0.660037	0.449644	0.968876	0.03536500342459081	-38.25082200192991	82.50164400385982	-1	1.4679101689336453	true	56.9576	-11.7695		
ENSDARG00000096739	Linear		797371	si:dkey-219e21.2	1.18703	0.702512	2.00571	0.7814693529335821	-72.0021220019299	150.0042440038598	-1	1.6896935568360398	true	422.925	-62.0965		
ENSDARG00000096917	Linear				1.25442	0.727076	2.16425	0.3163535093618298	-31.758122001929912	69.51624400385982	1	1.7252941920789575	true	27.6492	4.017		
ENSDARG00000096978	Linear		101885411	cu972512.1	1.5004	0.807083	2.7893	0.44552115129844994	-37.71612200192991	81.43224400385982	1	1.8590405199960847	true	25.0533	4.99621		
ENSDARG00000097346	Linear		336811	ten1	1.29348	0.741917	2.2551	0.14806880966788638	-29.98882200192991	65.97764400385982	1	1.743429521091982	true	17.1108	3.46224		
ENSDARG00000097481	Exp 5				0.00283051	2.96167E-4	0.0270516	0.04938707120308394	-28.120722001929913	66.24144400385983	-1	9.557141747730165	true	30.2547	33.3333	0.46801918046721597	0.536333		
ENSDARG00000097663	Linear				1.72404	0.86203	3.44803	0.3328916905904066	-43.96382200192991	93.92764400385983	1	1.9999767989513126	true	52.7482	6.59459		
ENSDARG00000097693	Linear		100001321	si:ch211-248a14.8	0.928676	0.591533	1.45797	0.3934171280695171	-61.532522001929905	129.0650440038598	-1	1.5699479149937534	true	255.299	-39.4945		
ENSDARG00000097934	Linear		568313	si:dkey-221l4.10	1.02024	0.633473	1.64315	0.3841015344828781	-30.60142200192991	67.20284400385982	-1	1.610550094479165	true	30.3101	-4.57248		
ENSDARG00000098063	Linear		100330410	alp3	1.04192	0.643155	1.68791	0.14595705349300692	-65.73882200192992	137.47764400385984	-1	1.6200138380328224	true	237.992	-46.5964		
ENSDARG00000098226	Linear		568381	smpd3	3.47212	0.952655	12.6548	0.021056290727144766	-43.990422001929915	93.98084400385983	-1	3.6446772441230033	true	56.8504	-3.28028		
ENSDARG00000098233	Linear				5.58216	0.722578	43.124	7.87143548759639E-4	-33.743622001929914	73.48724400385983	1	7.725338994544533	true	21.4242	1.03045		
ENSDARG00000098296	Linear		327635	gnsb	1.35726	0.762892	2.4147	0.1875339568067067	-45.81452200192991	97.62904400385982	-1	1.7790984831404706	true	65.363	-9.47669		
ENSDARG00000098315	Linear		140634	cyp1a	0.811103	0.532832	1.2347	0.9164240200721752	-61.239122001929914	128.47824400385983	-1	1.5222490390967511	true	359.064	-44.3437		
ENSDARG00000098324	Linear		101885937	si:cabz01054394.6	1.02602	0.635909	1.65546	0.015454827216857758	-34.408022001929915	74.81604400385983	1	1.6134698518184205	true	28.5497	5.86019		
ENSDARG00000098369	Linear		108183519	si:dkey-165o8.1	1.9467	0.903354	4.19507	0.03787495871737945	-35.95732200192991	77.91464400385982	-1	2.154969148307308	true	24.7726	-3.42473		
ENSDARG00000098383	Linear		108184002	si:dkey-14o6.1	2.00345	0.913538	4.39368	0.001269125934799109	-27.20972200192991	60.41944400385982	1	2.1930669550691926	true	5.54384	1.85728		
ENSDARG00000098720	Linear		101884800	lpl	12.0413	0.15283	948.72	0.0012013100236845098	-37.83542200192991	81.67084400385983	-1	78.78885035660538	true	27.5568	-0.62752		
ENSDARG00000098791	Linear		101886483	cdhr5b	0.730251	0.489419	1.08959	0.5867662463968718	-44.47932200192991	94.95864400385982	-1	1.4920773406835453	true	98.484	-16.1135		
ENSDARG00000098903	Linear		114834	tfe3a	0.973047	0.612179	1.54664	0.25003575972275593	-27.431722001929913	60.863444003859826	-1	1.5894811811577985	true	24.4673	-3.88105		
ENSDARG00000098980	Linear		100534664	si:ch211-153f2.3	1.28593	0.738566	2.23895	0.019770929454243302	-26.568522001929914	59.13704400385983	1	1.7411172461228923	true	15.6713	2.77252		
ENSDARG00000098995	Linear		393481	cyp2k6	0.669435	0.454973	0.98499	0.1008967576522638	-38.65922200192991	83.31844400385982	1	1.4713730265312446	true	23.4814	11.9245		
ENSDARG00000099003	Linear		572000	cyp2aa1	0.915466	0.585142	1.43226	0.08678172453875521	-47.25942200192991	100.51884400385983	-1	1.5645193816201879	true	131.797	-15.4708		
ENSDARG00000099111	Linear		100007793	zgc:175280	1.04895	0.64623	1.70263	0.9471729733984436	-72.75712200192991	151.51424400385983	-1	1.6231836962072328	true	532.652	-73.8983		
ENSDARG00000099161	Hill		402988	dnaaf4	3.79552E-4	1.61293E-39	8.93157E31	0.508379140593948	-27.77882200192991	65.55764400385982	-1	2.3531833371566035E35	0	19.0755	-7.55178	15.1905	3.78376E-4	true	
ENSDARG00000099185	Linear		406338	chia.2	0.888187	0.571926	1.37933	0.6258754534605728	-116.63492200192992	239.26984400385984	-1	1.5529753849274204	true	11875.0	-1626.61		
ENSDARG00000099276	Linear				0.907011	0.581183	1.41551	0.9526518390124712	-54.09982200192991	114.19964400385982	-1	1.5606289241082414	true	144.29	-24.6371		
ENSDARG00000099361	Linear		564083	si:dkey-30e9.6	1.2235	0.716835	2.08828	0.6323194236533886	-24.93332200192991	55.86664400385982	1	1.7068084008174824	true	4.80046	2.61302		
ENSDARG00000099424	Linear		793137	lcat	2.12921	0.930734	4.87093	0.017835993684538032	-37.93922200192991	81.87844400385983	-1	2.2876675827894974	true	25.3327	-3.57344		
ENSDARG00000099464	Linear				1.41912	0.782104	2.575	0.24661521058516767	-29.70992200192991	65.41984400385982	1	1.8144901445332078	true	14.8402	3.09757		
ENSDARG00000099525	Linear		563241	si:ch1073-13h15.3	0.949161	0.601227	1.49845	0.10946038553342596	-64.54572200192992	135.09144400385983	-1	1.5787065451152396	true	253.832	-47.2393		
ENSDARG00000099558	Linear		100616532	npc1l1	0.86707	0.561385	1.33921	0.6026962656794951	-63.988722001929915	133.97744400385983	-1	1.5445193583725962	true	279.554	-49.8267		
ENSDARG00000099564	Linear		493915	atoh1b	1.32962	0.753835	2.34521	0.8468342097728339	-38.50502200192991	83.01004400385982	1	1.763807729808247	true	18.1092	5.94233		
ENSDARG00000099715	Linear		100000352	si:dkey-152b24.7	1.18796	0.703457	2.00616	0.6196028511223722	-20.38112200192991	46.76224400385982	1	1.6887457229084364	true	7.42503	1.98676		
