Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: SANT_DESeq_normData
Work Source: SANT_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/10/2022 17:45.53
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 298
Total Run Time: 17 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-2467813	Separation of Sister Chromatids	128	129	2	2	2	1	1	1	2	1	1	25	128	4738	0.85099	0.50173	0.50173	0.78	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-2500257	Resolution of Sister Chromatid Cohesion	78	78	2	2	2	1	1	1	2	1	1	25	77	4789	0.93625	0.34228	0.34228	1.28	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-2555396	Mitotic Metaphase and Anaphase	155	156	2	2	2	1	1	1	2	1	1	25	155	4711	0.79954	0.57036	0.57036	0.64	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-5663220	RHO GTPases Activate Formins	79	79	2	2	2	2	2	1	2	1	1	25	78	4788	0.9348	0.34583	0.34583	1.27	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-68877	Mitotic Prometaphase	119	119	2	2	2	1	1	1	2	1	1	25	118	4748	0.86921	0.47373	0.47373	0.84	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-68882	Mitotic Anaphase	154	155	2	2	2	1	1	1	2	1	1	25	154	4712	0.80149	0.56799	0.56799	0.65	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-68886	M Phase	239	252	2	2	2	1	1	1	2	1	1	25	251	4615	0.60955	0.74809	1.0	0.4	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-69618	Mitotic Spindle Checkpoint	75	75	1	1	1	1	1	1	1	1	1	25	74	4792	0.94052	0.33151	0.33151	1.33	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-69620	Cell Cycle Checkpoints	178	187	1	1	1	1	1	1	1	1	1	25	186	4680	0.73815	0.63796	1.0	0.53	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-9648025	EML4 and NUDC in mitotic spindle formation	69	69	1	1	1	1	1	1	1	1	1	25	68	4798	0.94873	0.30946	0.30946	1.45	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	391	403	4	4	4	3	3	1	4	1	1	25	402	4464	0.3559	0.89367	0.71913	0.25	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-1632852	Macroautophagy	85	85	2	2	2	1	1	1	2	1	1	25	84	4782	0.92589	0.36676	0.36676	1.18	678619	prkag3b	ENSDARG00000000369		0.851934	0.851934	0.851934		0.851934		0.548303	0.548303	0.548303		0.548303		1.32371	1.32371	1.32371		1.32371						0.851934	0.548303	1.32371	1	0	1	678619	ENSDARG00000000369	0.851934	0.851934		0.548303	0.548303		1.32371	1.32371		0.851934	0.548303	1.32371	0															0						Linear,1(1)	1.5719566345214844	1.5719566345214844	1.5719566345214844	1.5719566345214844	0.0	1.5719566345214844	0.851934	0.851934	0.548303	0.548303	1.32371	1.32371	UP	1.0	0.0	0.0	
R-DRE-9612973	Autophagy	85	85	2	2	2	1	1	1	2	1	1	25	84	4782	0.92589	0.36676	0.36676	1.18	678619	prkag3b	ENSDARG00000000369		0.851934	0.851934	0.851934		0.851934		0.548303	0.548303	0.548303		0.548303		1.32371	1.32371	1.32371		1.32371						0.851934	0.548303	1.32371	1	0	1	678619	ENSDARG00000000369	0.851934	0.851934		0.548303	0.548303		1.32371	1.32371		0.851934	0.548303	1.32371	0															0						Linear,1(1)	1.5719566345214844	1.5719566345214844	1.5719566345214844	1.5719566345214844	0.0	1.5719566345214844	0.851934	0.851934	0.548303	0.548303	1.32371	1.32371	UP	1.0	0.0	0.0	
R-DRE-446203	Asparagine N-linked glycosylation	157	160	4	4	3	1	1	1	4	0	0	26	160	4706	0.42028	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-948021	Transport to the Golgi and subsequent modification	103	104	4	4	3	1	1	1	4	0	0	26	104	4762	0.57112	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-975576	N-glycan antennae elongation in the medial/trans-Golgi	17	18	3	3	2	1	1	1	3	0	0	26	18	4848	0.90838	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-975578	Reactions specific to the complex N-glycan synthesis pathway	7	8	1	1	1	0	0	0	1	0	0	26	8	4858	0.95823	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-199977	ER to Golgi Anterograde Transport	82	82	1	1	1	0	0	0	1	0	0	26	82	4784	0.64362	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2132295	MHC class II antigen presentation	26	43	1	1	1	1	1	1	1	1	1	25	42	4824	0.97854	0.20558	0.20558	2.33	58113	cd74a	ENSDARG00000009087		1.25149	1.25149	1.25149		1.25149		0.718797	0.718797	0.718797		0.718797		2.17896	2.17896	2.17896		2.17896						1.25149	0.718797	2.17896	1	0	1	58113	ENSDARG00000009087	1.25149	1.25149		0.718797	0.718797		2.17896	2.17896		1.25149	0.718797	2.17896	0															0						Linear,1(1)	2.4772918224334717	2.4772918224334717	2.4772918224334717	2.4772918224334717	0.0	2.4772918224334717	1.25149	1.25149	0.718797	0.718797	2.17896	2.17896	UP	1.0	0.0	0.0	
R-DRE-9012999	RHO GTPase cycle	252	252	3	3	3	2	2	0	3	0	0	26	252	4614	0.25191	1.0	0.64236	0.0																														0	0	0															0															0																							
R-DRE-1630316	Glycosaminoglycan metabolism	76	78	1	1	1	1	1	1	1	1	1	25	77	4789	0.93625	0.34228	0.34228	1.28	561028	b3gnt3.3	ENSDARG00000093521		1.78479	1.78479	1.78479		1.7847900000000003		0.862516	0.862516	0.862516		0.862516		3.69325	3.69325	3.69325		3.6932499999999995						1.78479	0.862516	3.69325	0	1	0															1	561028	ENSDARG00000093521	1.78479	1.78479		0.862516	0.862516		3.69325	3.69325		1.78479	0.862516	3.69325	0						Linear,1(1)	2.129420518875122	2.129420518875122	2.129420518875122	2.129420518875122	0.0	2.129420518875122	1.78479	1.78479	0.862516	0.862516	3.69325	3.69325	DOWN	0.0	1.0	0.0	
R-DRE-71387	Metabolism of carbohydrates	144	148	4	4	3	4	4	3	4	2	2	24	146	4720	0.95758	0.18494	0.18494	1.35	562402;561028	phka1b;b3gnt3.3	ENSDARG00000105039;ENSDARG00000093521		1.2574130000000001	1.2574130000000001	0.730036	0.7458237058836356	1.1808427132002948	0.7379207156712843	0.6734519999999999	0.6734519999999999	0.484388	0.2673768729565069	0.646001647209682	0.2645436607733667	2.3967549999999997	2.3967549999999997	1.10026	1.833520812548906	2.208515858011661	1.8140922305376284					0.730036;1.78479	0.484388;0.862516	1.10026;3.69325	1	1	1	562402	ENSDARG00000105039	0.730036	0.730036		0.484388	0.484388		1.10026	1.10026		0.730036	0.484388	1.10026	1	561028	ENSDARG00000093521	1.78479	1.78479		0.862516	0.862516		3.69325	3.69325		1.78479	0.862516	3.69325	0						Linear,2(1)	1.8178608487228147	3.6813066005706787	1.5518860816955566	2.129420518875122	0.40837851689842686	1.8406533002853394	0.2237540800000004	2.29107192	0.30288656	1.0440174399999997	-0.14437519999999981	4.937885199999999	CONFLICT	0.5	0.5	0.0	
R-DRE-449147	Signaling by Interleukins	109	122	1	1	1	1	1	0	1	0	0	26	122	4744	0.51771	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3247509	Chromatin modifying enzymes	87	100	1	1	1	1	1	1	1	1	1	25	99	4767	0.90205	0.41631	0.41631	1.0	569359	jade2	ENSDARG00000053389		1.69832	1.69832	1.69832		1.69832		0.8472	0.8472	0.8472		0.8472		3.40448	3.40448	3.40448		3.40448						1.69832	0.8472	3.40448	0	1	0															1	569359	ENSDARG00000053389	1.69832	1.69832		0.8472	0.8472		3.40448	3.40448		1.69832	0.8472	3.40448	0						Linear,1(1)	1.916521430015564	1.916521430015564	1.916521430015564	1.916521430015564	0.0	1.916521430015564	1.69832	1.69832	0.8472	0.8472	3.40448	3.40448	DOWN	0.0	1.0	0.0	
R-DRE-4839726	Chromatin organization	87	100	1	1	1	1	1	1	1	1	1	25	99	4767	0.90205	0.41631	0.41631	1.0	569359	jade2	ENSDARG00000053389		1.69832	1.69832	1.69832		1.69832		0.8472	0.8472	0.8472		0.8472		3.40448	3.40448	3.40448		3.40448						1.69832	0.8472	3.40448	0	1	0															1	569359	ENSDARG00000053389	1.69832	1.69832		0.8472	0.8472		3.40448	3.40448		1.69832	0.8472	3.40448	0						Linear,1(1)	1.916521430015564	1.916521430015564	1.916521430015564	1.916521430015564	0.0	1.916521430015564	1.69832	1.69832	0.8472	0.8472	3.40448	3.40448	DOWN	0.0	1.0	0.0	
R-DRE-73894	DNA Repair	168	177	1	1	1	1	1	1	1	1	1	25	176	4690	0.7581	0.61736	0.61736	0.56	100332714	cenpx	ENSDARG00000089291		1.49885	1.49885	1.49885		1.49885		0.797601	0.797601	0.797601		0.797601		2.81665	2.81665	2.81665		2.81665						1.49885	0.797601	2.81665	1	0	1	100332714	ENSDARG00000089291	1.49885	1.49885		0.797601	0.797601		2.81665	2.81665		1.49885	0.797601	2.81665	0															0						Linear,1(1)	1.5112237930297852	1.5112237930297852	1.5112237930297852	1.5112237930297852	0.0	1.5112237930297852	1.49885	1.49885	0.797601	0.797601	2.81665	2.81665	UP	1.0	0.0	0.0	
R-DRE-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	46	46	1	1	1	1	1	1	1	1	1	25	45	4821	0.97564	0.21829	0.21829	2.17	100004856	si:ch211-137i24.12	ENSDARG00000094537		1.15626	1.15626	1.15626		1.15626		0.683745	0.683745	0.683745		0.683745		1.95531	1.95531	1.95531		1.95531						1.15626	0.683745	1.95531	1	0	1	100004856	ENSDARG00000094537	1.15626	1.15626		0.683745	0.683745		1.95531	1.95531		1.15626	0.683745	1.95531	0															0						Linear,1(1)	1.8344558477401733	1.8344558477401733	1.8344558477401733	1.8344558477401733	0.0	1.8344558477401733	1.15626	1.15626	0.683745	0.683745	1.95531	1.95531	UP	1.0	0.0	0.0	
R-DRE-2029482	Regulation of actin dynamics for phagocytic cup formation	39	39	1	1	1	1	1	1	1	1	1	25	38	4828	0.98216	0.18832	0.18832	2.56	100004856	si:ch211-137i24.12	ENSDARG00000094537		1.15626	1.15626	1.15626		1.15626		0.683745	0.683745	0.683745		0.683745		1.95531	1.95531	1.95531		1.95531						1.15626	0.683745	1.95531	1	0	1	100004856	ENSDARG00000094537	1.15626	1.15626		0.683745	0.683745		1.95531	1.95531		1.15626	0.683745	1.95531	0															0						Linear,1(1)	1.8344558477401733	1.8344558477401733	1.8344558477401733	1.8344558477401733	0.0	1.8344558477401733	1.15626	1.15626	0.683745	0.683745	1.95531	1.95531	UP	1.0	0.0	0.0	
R-DRE-422475	Axon guidance	144	145	2	2	1	1	1	1	2	0	0	26	145	4721	0.45642	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8878171	Transcriptional regulation by RUNX1	119	134	1	1	1	1	1	0	1	0	0	26	134	4732	0.48481	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9675108	Nervous system development	145	146	2	2	1	1	1	1	2	0	0	26	146	4720	0.45392	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-112315	Transmission across Chemical Synapses	130	133	2	2	1	2	2	1	2	0	0	26	133	4733	0.48747	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-112316	Neuronal System	203	208	5	5	4	3	3	1	5	0	0	26	208	4658	0.32219	1.0	0.62602	0.0																														0	0	0															0															0																							
R-DRE-71291	Metabolism of amino acids and derivatives	151	156	2	2	1	2	2	1	2	1	1	25	155	4711	0.79954	0.57036	0.57036	0.64	797250	slc7a5	ENSDARG00000099265		0.00302387	0.00302387	0.00302387		0.00302387		0.00170954	0.00170954	0.00170954		0.00170954		0.00534868	0.00534868	0.00534868		0.00534868						0.00302387	0.00170954	0.00534868	0	1	0															1	797250	ENSDARG00000099265	0.00302387	0.00302387		0.00170954	0.00170954		0.00534868	0.00534868		0.00302387	0.00170954	0.00534868	0						Hill,1(1)	1.5804983377456665	1.5804983377456665	1.5804983377456665	1.5804983377456665	0.0	1.5804983377456665	0.00302387	0.00302387	0.00170954	0.00170954	0.00534868	0.00534868	DOWN	0.0	1.0	0.0	
R-DRE-556833	Metabolism of lipids	334	343	12	11	7	6	6	5	12	1	1	25	342	4524	0.44661	0.84969	1.0	0.29	554842	acot11a	ENSDARG00000058229		2.01324	2.01324	2.01324		2.01324		0.904089	0.904089	0.904089		0.904089		4.48312	4.48312	4.48312		4.48312						2.01324	0.904089	4.48312	0	1	0															1	554842	ENSDARG00000058229	2.01324	2.01324		0.904089	0.904089		4.48312	4.48312		2.01324	0.904089	4.48312	0						Linear,1(1)	1.531630039215088	1.531630039215088	1.531630039215088	1.531630039215088	0.0	1.531630039215088	2.01324	2.01324	0.904089	0.904089	4.48312	4.48312	DOWN	0.0	1.0	0.0	
R-DRE-8978868	Fatty acid metabolism	92	94	6	6	3	4	4	4	6	1	1	25	93	4773	0.91184	0.39695	0.39695	1.06	554842	acot11a	ENSDARG00000058229		2.01324	2.01324	2.01324		2.01324		0.904089	0.904089	0.904089		0.904089		4.48312	4.48312	4.48312		4.48312						2.01324	0.904089	4.48312	0	1	0															1	554842	ENSDARG00000058229	2.01324	2.01324		0.904089	0.904089		4.48312	4.48312		2.01324	0.904089	4.48312	0						Linear,1(1)	1.531630039215088	1.531630039215088	1.531630039215088	1.531630039215088	0.0	1.531630039215088	2.01324	2.01324	0.904089	0.904089	4.48312	4.48312	DOWN	0.0	1.0	0.0	
R-DRE-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	22	28	2	2	2	2	2	2	2	2	2	24	26	4840	0.9996	0.0094327	0.0094327	7.14	560933;100004856	pvrl2l;si:ch211-137i24.12	ENSDARG00000063390;ENSDARG00000094537		0.58360705	0.58360705	0.0109541	0.8098535684229621	0.51366925834999	0.8037911500418778	0.343323845	0.343323845	0.00290269	0.4814282143197136	0.30174839548621374	0.47782432916137846	0.99832405	0.99832405	0.0413381	1.3533825094905008	0.8814478792178764	1.3432513310625904	0.5	0.58360705			0.0109541;1.15626	0.00290269;0.683745	0.0413381;1.95531	1	1	1	100004856	ENSDARG00000094537	1.15626	1.15626		0.683745	0.683745		1.95531	1.95531		1.15626	0.683745	1.95531	1	560933	ENSDARG00000063390	0.0109541	0.0109541		0.00290269	0.00290269		0.0413381	0.0413381		0.0109541	0.00290269	0.0413381	0						Hill,1(0.5);Linear,1(0.5)	1.8997096842198125	3.801740527153015	1.8344558477401733	1.9672846794128418	0.09392416761283033	1.9008702635765076	-0.538792732	1.706006832	-0.3239016188	1.0105493088	-0.877368412	2.8740165120000003	CONFLICT	0.5	0.5	0.0	
R-DRE-166658	Complement cascade	25	26	2	2	1	2	2	2	2	1	1	25	25	4841	0.99184	0.12969	0.12969	3.85	100004856	si:ch211-137i24.12	ENSDARG00000094537		1.15626	1.15626	1.15626		1.15626		0.683745	0.683745	0.683745		0.683745		1.95531	1.95531	1.95531		1.95531						1.15626	0.683745	1.95531	1	0	1	100004856	ENSDARG00000094537	1.15626	1.15626		0.683745	0.683745		1.95531	1.95531		1.15626	0.683745	1.95531	0															0						Linear,1(1)	1.8344558477401733	1.8344558477401733	1.8344558477401733	1.8344558477401733	0.0	1.8344558477401733	1.15626	1.15626	0.683745	0.683745	1.95531	1.95531	UP	1.0	0.0	0.0	
R-DRE-2980736	Peptide hormone metabolism	35	40	1	1	1	0	0	0	1	0	0	26	40	4826	0.80734	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-977606	Regulation of Complement cascade	22	23	2	2	1	2	2	2	2	1	1	25	22	4844	0.99358	0.1156	0.1156	4.35	100004856	si:ch211-137i24.12	ENSDARG00000094537		1.15626	1.15626	1.15626		1.15626		0.683745	0.683745	0.683745		0.683745		1.95531	1.95531	1.95531		1.95531						1.15626	0.683745	1.95531	1	0	1	100004856	ENSDARG00000094537	1.15626	1.15626		0.683745	0.683745		1.95531	1.95531		1.15626	0.683745	1.95531	0															0						Linear,1(1)	1.8344558477401733	1.8344558477401733	1.8344558477401733	1.8344558477401733	0.0	1.8344558477401733	1.15626	1.15626	0.683745	0.683745	1.95531	1.95531	UP	1.0	0.0	0.0	
R-DRE-2262752	Cellular responses to stress	307	336	4	4	3	3	3	2	4	1	1	25	335	4531	0.45811	0.84354	1.0	0.3	324428	hmga2	ENSDARG00000069912		1.56434	1.56434	1.56434		1.56434		0.814828	0.814828	0.814828		0.8148279999999999		3.00328	3.00328	3.00328		3.00328						1.56434	0.814828	3.00328	0	1	0															1	324428	ENSDARG00000069912	1.56434	1.56434		0.814828	0.814828		3.00328	3.00328		1.56434	0.814828	3.00328	0						Linear,1(1)	1.5012925863265991	1.5012925863265991	1.5012925863265991	1.5012925863265991	0.0	1.5012925863265991	1.56434	1.56434	0.814828	0.814828	3.00328	3.00328	DOWN	0.0	1.0	0.0	
R-DRE-8953897	Cellular responses to stimuli	307	336	4	4	3	3	3	2	4	1	1	25	335	4531	0.45811	0.84354	1.0	0.3	324428	hmga2	ENSDARG00000069912		1.56434	1.56434	1.56434		1.56434		0.814828	0.814828	0.814828		0.8148279999999999		3.00328	3.00328	3.00328		3.00328						1.56434	0.814828	3.00328	0	1	0															1	324428	ENSDARG00000069912	1.56434	1.56434		0.814828	0.814828		3.00328	3.00328		1.56434	0.814828	3.00328	0						Linear,1(1)	1.5012925863265991	1.5012925863265991	1.5012925863265991	1.5012925863265991	0.0	1.5012925863265991	1.56434	1.56434	0.814828	0.814828	3.00328	3.00328	DOWN	0.0	1.0	0.0	
R-DRE-9013148	CDC42 GTPase cycle	85	85	1	1	1	1	1	0	1	0	0	26	85	4781	0.63324	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-375280	Amine ligand-binding receptors	25	55	1	1	1	1	1	1	1	1	1	25	54	4812	0.96605	0.25527	0.25527	1.82	352938	chrm2a	ENSDARG00000098612		1.66675	1.66675	1.66675		1.6667499999999997		0.839992	0.839992	0.839992		0.839992		3.30722	3.30722	3.30722		3.30722						1.66675	0.839992	3.30722	0	1	0															1	352938	ENSDARG00000098612	1.66675	1.66675		0.839992	0.839992		3.30722	3.30722		1.66675	0.839992	3.30722	0						Linear,1(1)	2.389396905899048	2.389396905899048	2.389396905899048	2.389396905899048	0.0	2.389396905899048	1.66675	1.66675	0.839992	0.839992	3.30722	3.30722	DOWN	0.0	1.0	0.0	
R-DRE-1474228	Degradation of the extracellular matrix	49	59	3	3	2	1	1	1	3	0	0	26	59	4807	0.72885	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1474244	Extracellular matrix organization	117	129	4	4	3	1	1	1	4	0	0	26	129	4737	0.49827	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1592389	Activation of Matrix Metalloproteinases	22	31	3	3	2	1	1	1	3	0	0	26	31	4835	0.84729	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6803157	Antimicrobial peptides	21	27	1	1	0	1	1	1	1	0	0	26	27	4839	0.86566	1.0	1.0	0.0																														0	0	0															0															0																							
