Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: DES_DeSeq_normDataF2
Work Source: DES_DeSeq_normDataF2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 04/27/2022 18:45.17
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 768
Total Run Time: 18 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-75953	RNA Polymerase II Transcription Initiation	34	34	5	2	2	3	3	2	5	1	1	28	33	4830	0.98307	0.18359	0.18359	2.94	445170	polr2eb	ENSDARG00000026183		50.7841	50.7841	50.7841		50.78410000000001		27.7952	27.7952	27.7952		27.7952		92.7866	92.7866	92.7866		92.7866						50.7841	27.7952	92.7866	1	0	1	445170	ENSDARG00000026183	50.7841	50.7841		27.7952	27.7952		92.7866	92.7866		50.7841	27.7952	92.7866	0															0						Linear,1(1)	1.9996205568313599	1.9996205568313599	1.9996205568313599	1.9996205568313599	0.0	1.9996205568313599	50.7841	50.7841	27.7952	27.7952	92.7866	92.7866	UP	1.0	0.0	0.0	
R-DRE-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	34	34	5	2	2	3	3	2	5	1	1	28	33	4830	0.98307	0.18359	0.18359	2.94	445170	polr2eb	ENSDARG00000026183		50.7841	50.7841	50.7841		50.78410000000001		27.7952	27.7952	27.7952		27.7952		92.7866	92.7866	92.7866		92.7866						50.7841	27.7952	92.7866	1	0	1	445170	ENSDARG00000026183	50.7841	50.7841		27.7952	27.7952		92.7866	92.7866		50.7841	27.7952	92.7866	0															0						Linear,1(1)	1.9996205568313599	1.9996205568313599	1.9996205568313599	1.9996205568313599	0.0	1.9996205568313599	50.7841	50.7841	27.7952	27.7952	92.7866	92.7866	UP	1.0	0.0	0.0	
R-DRE-1483255	PI Metabolism	32	41	5	3	1	4	4	4	5	1	1	28	40	4823	0.97588	0.21712	0.21712	2.44	403031	rab4a	ENSDARG00000019144		0.201926	0.201926	0.201926		0.201926		0.0364948	0.0364948	0.0364948		0.0364948		1.11725	1.11725	1.11725		1.11725						0.201926	0.0364948	1.11725	0	1	0															1	403031	ENSDARG00000019144	0.201926	0.201926		0.0364948	0.0364948		1.11725	1.11725		0.201926	0.0364948	1.11725	0						Hill,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	0.201926	0.201926	0.0364948	0.0364948	1.11725	1.11725	DOWN	0.0	1.0	0.0	
R-DRE-1660499	Synthesis of PIPs at the plasma membrane	19	25	4	2	1	3	3	3	4	1	1	28	24	4839	0.99064	0.13844	0.13844	4.0	403031	rab4a	ENSDARG00000019144		0.201926	0.201926	0.201926		0.201926		0.0364948	0.0364948	0.0364948		0.0364948		1.11725	1.11725	1.11725		1.11725						0.201926	0.0364948	1.11725	0	1	0															1	403031	ENSDARG00000019144	0.201926	0.201926		0.0364948	0.0364948		1.11725	1.11725		0.201926	0.0364948	1.11725	0						Hill,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	0.201926	0.201926	0.0364948	0.0364948	1.11725	1.11725	DOWN	0.0	1.0	0.0	
R-DRE-202733	Cell surface interactions at the vascular wall	38	57	2	1	1	2	2	1	2	1	1	28	56	4807	0.9557	0.28884	0.28884	1.75	553656	hrasb	ENSDARG00000005651		41.759	41.759	41.759		41.759		24.7404	24.7404	24.7404		24.7404		70.4846	70.4846	70.4846		70.4846						41.759	24.7404	70.4846	1	0	1	553656	ENSDARG00000005651	41.759	41.759		24.7404	24.7404		70.4846	70.4846		41.759	24.7404	70.4846	0															0						Linear,1(1)	4.171412944793701	4.171412944793701	4.171412944793701	4.171412944793701	0.0	4.171412944793701	41.759	41.759	24.7404	24.7404	70.4846	70.4846	UP	1.0	0.0	0.0	
R-DRE-2029485	Role of phospholipids in phagocytosis	7	14	1	0	0	1	1	1	1	0	0	29	14	4849	0.92003	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-210993	Tie2 Signaling	6	8	1	1	1	1	1	1	1	1	1	28	7	4856	0.99907	0.046485	0.046485	12.5	553656	hrasb	ENSDARG00000005651		41.759	41.759	41.759		41.759		24.7404	24.7404	24.7404		24.7404		70.4846	70.4846	70.4846		70.4846		0.0	41.759	0.0	41.759	41.759	24.7404	70.4846	1	0	1	553656	ENSDARG00000005651	41.759	41.759		24.7404	24.7404		70.4846	70.4846		41.759	24.7404	70.4846	0															0						Linear,1(1)	4.171412944793701	4.171412944793701	4.171412944793701	4.171412944793701	0.0	4.171412944793701	41.759	41.759	24.7404	24.7404	70.4846	70.4846	UP	1.0	0.0	0.0	
R-DRE-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	15	21	1	1	0	1	1	1	1	0	0	29	21	4842	0.88239	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8853659	RET signaling	16	22	1	1	0	1	1	1	1	0	0	29	22	4841	0.87714	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9006335	Signaling by Erythropoietin	4	6	1	1	0	1	1	1	1	0	0	29	6	4857	0.96494	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9027276	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	4	6	1	1	0	1	1	1	1	0	0	29	6	4857	0.96494	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-912631	Regulation of signaling by CBL	13	15	1	1	0	1	1	1	1	0	0	29	15	4848	0.91456	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1614635	Sulfur amino acid metabolism	11	11	1	0	0	0	0	0	1	0	0	29	11	4852	0.93663	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168638	NOD1/2 Signaling Pathway	20	25	2	1	1	1	1	0	2	0	0	29	25	4838	0.86156	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373752	Netrin-1 signaling	14	19	2	1	1	1	1	1	2	0	0	29	19	4844	0.89299	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6794361	Neurexins and neuroligins	10	14	1	1	1	1	1	0	1	0	0	29	14	4849	0.92003	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6794362	Protein-protein interactions at synapses	24	38	2	1	1	2	2	1	2	0	0	29	38	4825	0.79708	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1483213	Synthesis of PE	6	6	1	1	0	0	0	0	1	0	0	29	6	4857	0.96494	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5687128	MAPK6/MAPK4 signaling	51	56	5	3	2	3	3	3	5	0	0	29	56	4807	0.71545	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6806834	Signaling by MET	43	47	5	5	3	4	4	4	5	2	2	27	45	4818	0.99745	0.031112	0.031112	4.26	553656;403031	hrasb;rab4a	ENSDARG00000005651;ENSDARG00000019144		20.980463	20.980463	0.201926	29.38528883167116	26.048945029183056	28.497652176283484	12.3884474	12.3884474	0.0364948	17.468298888709615	15.401443443870699	16.940636816381264	35.800925	35.800925	1.11725	49.05012357794066	44.2612696067221	47.56847444770819					41.759;0.201926	24.7404;0.0364948	70.4846;1.11725	1	1	1	553656	ENSDARG00000005651	41.759	41.759		24.7404	24.7404		70.4846	70.4846		41.759	24.7404	70.4846	1	403031	ENSDARG00000019144	0.201926	0.201926		0.0364948	0.0364948		1.11725	1.11725		0.201926	0.0364948	1.11725	0						Hill,1(0.5);Linear,1(0.5)	Infinity	Infinity	4.171412944793701	Infinity	NaN	Infinity	-19.74546952	61.70639552	-11.821379696000001	36.598274496	-32.179078	103.78092799999999	CONFLICT	0.5	0.5	0.0	
R-DRE-8854214	TBC/RABGAPs	22	28	1	1	1	1	1	1	1	1	1	28	27	4836	0.98834	0.15375	0.15375	3.57	403031	rab4a	ENSDARG00000019144		0.201926	0.201926	0.201926		0.201926		0.0364948	0.0364948	0.0364948		0.0364948		1.11725	1.11725	1.11725		1.11725						0.201926	0.0364948	1.11725	0	1	0															1	403031	ENSDARG00000019144	0.201926	0.201926		0.0364948	0.0364948		1.11725	1.11725		0.201926	0.0364948	1.11725	0						Hill,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	0.201926	0.201926	0.0364948	0.0364948	1.11725	1.11725	DOWN	0.0	1.0	0.0	
R-DRE-8856828	Clathrin-mediated endocytosis	71	84	7	7	1	7	7	6	7	0	0	29	84	4779	0.60427	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8875656	MET receptor recycling	9	11	3	3	1	3	3	3	3	1	1	28	10	4853	0.99819	0.063373	0.063373	9.09	403031	rab4a	ENSDARG00000019144		0.201926	0.201926	0.201926		0.201926		0.0364948	0.0364948	0.0364948		0.0364948		1.11725	1.11725	1.11725		1.11725		0.0	0.201926			0.201926	0.0364948	1.11725	0	1	0															1	403031	ENSDARG00000019144	0.201926	0.201926		0.0364948	0.0364948		1.11725	1.11725		0.201926	0.0364948	1.11725	0						Hill,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	0.201926	0.201926	0.0364948	0.0364948	1.11725	1.11725	DOWN	0.0	1.0	0.0	
R-DRE-2454202	Fc epsilon receptor (FCERI) signaling	33	43	2	1	1	1	1	0	2	0	0	29	43	4820	0.77354	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2871837	FCERI mediated NF-kB activation	19	26	2	1	1	1	1	0	2	0	0	29	26	4837	0.85643	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3214847	HATs acetylate histones	17	34	1	1	0	1	1	1	1	0	0	29	34	4829	0.81641	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9648002	RAS processing	11	13	1	1	1	1	1	1	1	1	1	28	12	4851	0.99746	0.07447	0.07447	7.69	553656	hrasb	ENSDARG00000005651		41.759	41.759	41.759		41.759		24.7404	24.7404	24.7404		24.7404		70.4846	70.4846	70.4846		70.4846		0.0	41.759			41.759	24.7404	70.4846	1	0	1	553656	ENSDARG00000005651	41.759	41.759		24.7404	24.7404		70.4846	70.4846		41.759	24.7404	70.4846	0															0						Linear,1(1)	4.171412944793701	4.171412944793701	4.171412944793701	4.171412944793701	0.0	4.171412944793701	41.759	41.759	24.7404	24.7404	70.4846	70.4846	UP	1.0	0.0	0.0	
R-DRE-429914	Deadenylation-dependent mRNA decay	32	33	1	1	0	1	1	1	1	0	0	29	33	4830	0.82131	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	57	60	4	2	1	3	3	3	4	0	0	29	60	4803	0.69843	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8932339	ROS sensing by NFE2L2	36	39	4	2	1	3	3	3	4	0	0	29	39	4824	0.79232	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8951664	Neddylation	117	144	13	7	2	10	10	8	13	1	1	28	143	4720	0.79042	0.58062	0.58062	0.69	378451	fbxl3a	ENSDARG00000103505		41.3714	41.3714	41.3714		41.3714		24.6021	24.6021	24.6021		24.6021		69.571	69.571	69.571		69.571						41.3714	24.6021	69.571	1	0	1	378451	ENSDARG00000103505	41.3714	41.3714		24.6021	24.6021		69.571	69.571		41.3714	24.6021	69.571	0															0						Linear,1(1)	3.3780648708343506	3.3780648708343506	3.3780648708343506	3.3780648708343506	0.0	3.3780648708343506	41.3714	41.3714	24.6021	24.6021	69.571	69.571	UP	1.0	0.0	0.0	
R-DRE-9707587	Regulation of HMOX1 expression and activity	41	45	4	2	1	3	3	3	4	0	0	29	45	4818	0.76432	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1369007	Mitochondrial ABC transporters	3	4	1	0	0	0	0	0	1	0	0	29	4	4859	0.97649	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-157579	Telomere Maintenance	32	45	1	1	1	0	0	0	1	0	0	29	45	4818	0.76432	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73886	Chromosome Maintenance	47	63	2	2	2	0	0	0	2	0	0	29	63	4800	0.68593	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-210991	Basigin interactions	14	19	1	0	0	1	1	0	1	0	0	29	19	4844	0.89299	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373080	Class B/2 (Secretin family receptors)	24	38	1	1	1	1	1	0	1	0	0	29	38	4825	0.79708	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-212676	Dopamine Neurotransmitter Release Cycle	12	14	1	1	0	1	1	1	1	0	0	29	14	4849	0.92003	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	42	43	3	2	2	1	1	1	3	1	1	28	42	4821	0.97363	0.22646	0.22646	2.33	337461	nup35	ENSDARG00000012222		84.2679	84.2679	84.2679		84.2679		33.1942	33.1942	33.1942		33.1942		213.925	213.925	213.925		213.925						84.2679	33.1942	213.925	0	1	0															1	337461	ENSDARG00000012222	84.2679	84.2679		33.1942	33.1942		213.925	213.925		84.2679	33.1942	213.925	0						Linear,1(1)	13.28191661834717	13.281916618347168	13.281916618347168	13.281916618347168	0.0	13.281916618347168	84.2679	84.2679	33.1942	33.1942	213.925	213.925	DOWN	0.0	1.0	0.0	
R-DRE-72187	mRNA 3'-end processing	35	36	1	1	1	0	0	0	1	0	0	29	36	4827	0.80669	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-72202	Transport of Mature Transcript to Cytoplasm	42	43	3	2	2	1	1	1	3	1	1	28	42	4821	0.97363	0.22646	0.22646	2.33	337461	nup35	ENSDARG00000012222		84.2679	84.2679	84.2679		84.2679		33.1942	33.1942	33.1942		33.1942		213.925	213.925	213.925		213.925						84.2679	33.1942	213.925	0	1	0															1	337461	ENSDARG00000012222	84.2679	84.2679		33.1942	33.1942		213.925	213.925		84.2679	33.1942	213.925	0						Linear,1(1)	13.28191661834717	13.281916618347168	13.281916618347168	13.281916618347168	0.0	13.281916618347168	84.2679	84.2679	33.1942	33.1942	213.925	213.925	DOWN	0.0	1.0	0.0	
R-DRE-72203	Processing of Capped Intron-Containing Pre-mRNA	152	157	13	6	5	7	7	6	13	3	3	26	154	4709	0.98703	0.064446	0.064446	1.91	445170;394059;337461	polr2eb;cdc5l;nup35	ENSDARG00000026183;ENSDARG00000043797;ENSDARG00000012222		57.8474	50.7841	38.4902	23.692131805517203	49.947099131972394	17.44626508997519	28.1806	27.7952	23.5524	4.83244003377177	26.729822675887785	3.863426649881549	123.20453333333334	92.7866	62.902	79.97452490295478	95.76472523322334	57.57006961668631					50.7841;38.4902;84.2679	27.7952;23.5524;33.1942	92.7866;62.902;213.925	2	1	2	445170;394059	ENSDARG00000026183;ENSDARG00000043797	44.637150000000005	44.637150000000005	8.693100057229254	25.6738	25.6738	3.000112651218292	77.8443	77.8443	21.131603313047542	50.7841;38.4902	27.7952;23.5524	92.7866;62.902	1	337461	ENSDARG00000012222	84.2679	84.2679		33.1942	33.1942		213.925	213.925		84.2679	33.1942	213.925	0						Linear,3(1)	4.2885879760297465	18.25138795375824	1.9996205568313599	13.281916618347168	6.252602831176095	2.969850778579712	31.037228995840753	84.65757100415925	22.712179313491937	33.64902068650807	32.70483891050793	213.70422775615873	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-1502540	Signaling by Activin	4	7	1	0	0	1	1	1	1	0	0	29	7	4856	0.95921	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9006936	Signaling by TGFB family members	43	55	5	3	1	4	4	3	5	0	0	29	55	4808	0.71976	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1483101	Synthesis of PS	1	1	1	0	0	1	1	1	1	0	0	29	1	4862	0.99407	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-159418	Recycling of bile acids and salts	5	6	1	1	0	1	1	1	1	0	0	29	6	4857	0.96494	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-192105	Synthesis of bile acids and bile salts	16	20	1	1	0	1	1	1	1	0	0	29	20	4843	0.88768	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	12	13	1	1	0	1	1	1	1	0	0	29	13	4850	0.92553	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-194068	Bile acid and bile salt metabolism	17	21	1	1	0	1	1	1	1	0	0	29	21	4842	0.88239	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8957322	Metabolism of steroids	48	62	5	3	0	4	4	4	5	0	0	29	62	4801	0.69007	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5607761	Dectin-1 mediated noncanonical NF-kB signaling	35	40	4	2	1	3	3	3	4	0	0	29	40	4823	0.78759	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5607764	CLEC7A (Dectin-1) signaling	44	53	6	3	2	4	4	3	6	0	0	29	53	4810	0.72847	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5621481	C-type lectin receptors (CLRs)	50	61	7	4	3	5	5	4	7	1	1	28	60	4803	0.94994	0.30576	0.30576	1.64	553656	hrasb	ENSDARG00000005651		41.759	41.759	41.759		41.759		24.7404	24.7404	24.7404		24.7404		70.4846	70.4846	70.4846		70.4846						41.759	24.7404	70.4846	1	0	1	553656	ENSDARG00000005651	41.759	41.759		24.7404	24.7404		70.4846	70.4846		41.759	24.7404	70.4846	0															0						Linear,1(1)	4.171412944793701	4.171412944793701	4.171412944793701	4.171412944793701	0.0	4.171412944793701	41.759	41.759	24.7404	24.7404	70.4846	70.4846	UP	1.0	0.0	0.0	
R-DRE-5668541	TNFR2 non-canonical NF-kB pathway	39	59	4	2	1	3	3	3	4	0	0	29	59	4804	0.70265	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5676590	NIK-->noncanonical NF-kB signaling	35	40	4	2	1	3	3	3	4	0	0	29	40	4823	0.78759	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373755	Semaphorin interactions	23	30	2	2	0	2	2	2	2	0	0	29	30	4833	0.83619	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-400685	Sema4D in semaphorin signaling	10	10	1	1	0	1	1	1	1	0	0	29	10	4853	0.94222	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8980692	RHOA GTPase cycle	60	77	1	0	0	1	1	1	1	0	0	29	77	4786	0.63039	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9013106	RHOC GTPase cycle	34	39	2	1	0	2	2	2	2	0	0	29	39	4824	0.79232	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9013408	RHOG GTPase cycle	34	40	1	1	1	0	0	0	1	0	0	29	40	4823	0.78759	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-140342	Apoptosis induced DNA fragmentation	13	16	2	1	0	2	2	2	2	0	0	29	16	4847	0.90912	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2559583	Cellular Senescence	87	112	5	3	2	4	4	3	5	1	1	28	111	4752	0.85836	0.49014	0.49014	0.89	550576	anapc16	ENSDARG00000013822		69.6462	69.6462	69.6462		69.6462		31.7026	31.7026	31.7026		31.7026		153.003	153.003	153.003		153.003						69.6462	31.7026	153.003	0	1	0															1	550576	ENSDARG00000013822	69.6462	69.6462		31.7026	31.7026		153.003	153.003		69.6462	31.7026	153.003	0						Linear,1(1)	1.7563469409942627	1.7563469409942627	1.7563469409942627	1.7563469409942627	0.0	1.7563469409942627	69.6462	69.6462	31.7026	31.7026	153.003	153.003	DOWN	0.0	1.0	0.0	
R-DRE-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	16	19	3	1	0	3	3	2	3	0	0	29	19	4844	0.89299	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2559586	DNA Damage/Telomere Stress Induced Senescence	34	48	4	2	1	3	3	2	4	0	0	29	48	4815	0.75068	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-75153	Apoptotic execution phase	28	34	2	1	0	2	2	2	2	0	0	29	34	4829	0.81641	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2024101	CS/DS degradation	4	7	1	1	0	1	1	1	1	0	0	29	7	4856	0.95921	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2142845	Hyaluronan metabolism	5	11	1	1	0	1	1	1	1	0	0	29	11	4852	0.93663	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2160916	Hyaluronan uptake and degradation	4	8	1	1	0	1	1	1	1	0	0	29	8	4855	0.95352	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-983712	Ion channel transport	44	65	1	1	0	1	1	1	1	0	0	29	65	4798	0.67772	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-166663	Initial triggering of complement	5	8	1	1	1	1	1	1	1	1	1	28	7	4856	0.99907	0.046485	0.046485	12.5	553553	cfd	ENSDARG00000039579		58.5336	58.5336	58.5336		58.5336		29.7061	29.7061	29.7061		29.7061		115.336	115.336	115.336		115.33599999999998		0.0	58.5336	0.0	58.5336	58.5336	29.7061	115.336	0	1	0															1	553553	ENSDARG00000039579	58.5336	58.5336		29.7061	29.7061		115.336	115.336		58.5336	29.7061	115.336	0						Linear,1(1)	1.672296166419983	1.672296166419983	1.672296166419983	1.672296166419983	0.0	1.672296166419983	58.5336	58.5336	29.7061	29.7061	115.336	115.336	DOWN	0.0	1.0	0.0	
R-DRE-114508	Effects of PIP2 hydrolysis	8	12	2	1	1	2	2	2	2	1	1	28	11	4852	0.99784	0.068937	0.068937	8.33	767657	abhd12	ENSDARG00000071004		84.515	84.515	84.515		84.515		33.067	33.067	33.067		33.067		216.009	216.009	216.009		216.009		0.0	84.515			84.515	33.067	216.009	0	1	0															1	767657	ENSDARG00000071004	84.515	84.515		33.067	33.067		216.009	216.009		84.515	33.067	216.009	0						Linear,1(1)	2.24393630027771	2.24393630027771	2.24393630027771	2.24393630027771	0.0	2.24393630027771	84.515	84.515	33.067	33.067	216.009	216.009	DOWN	0.0	1.0	0.0	
R-DRE-1250196	SHC1 events in ERBB2 signaling	6	6	1	0	0	1	1	1	1	0	0	29	6	4857	0.96494	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1489509	DAG and IP3 signaling	12	16	1	0	0	1	1	1	1	0	0	29	16	4847	0.90912	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2990846	SUMOylation	94	123	7	5	2	4	4	4	7	1	1	28	122	4741	0.83556	0.52318	0.52318	0.81	337461	nup35	ENSDARG00000012222		84.2679	84.2679	84.2679		84.2679		33.1942	33.1942	33.1942		33.1942		213.925	213.925	213.925		213.925						84.2679	33.1942	213.925	0	1	0															1	337461	ENSDARG00000012222	84.2679	84.2679		33.1942	33.1942		213.925	213.925		84.2679	33.1942	213.925	0						Linear,1(1)	13.28191661834717	13.281916618347168	13.281916618347168	13.281916618347168	0.0	13.281916618347168	84.2679	84.2679	33.1942	33.1942	213.925	213.925	DOWN	0.0	1.0	0.0	
R-DRE-3108232	SUMO E3 ligases SUMOylate target proteins	89	117	7	5	2	4	4	4	7	1	1	28	116	4747	0.84809	0.50542	0.50542	0.85	337461	nup35	ENSDARG00000012222		84.2679	84.2679	84.2679		84.2679		33.1942	33.1942	33.1942		33.1942		213.925	213.925	213.925		213.925						84.2679	33.1942	213.925	0	1	0															1	337461	ENSDARG00000012222	84.2679	84.2679		33.1942	33.1942		213.925	213.925		84.2679	33.1942	213.925	0						Linear,1(1)	13.28191661834717	13.281916618347168	13.281916618347168	13.281916618347168	0.0	13.281916618347168	84.2679	84.2679	33.1942	33.1942	213.925	213.925	DOWN	0.0	1.0	0.0	
R-DRE-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	22	28	1	1	1	1	1	1	1	1	1	28	27	4836	0.98834	0.15375	0.15375	3.57	394141	dctn2	ENSDARG00000031388		30.7771	30.7771	30.7771		30.7771		20.0664	20.0664	20.0664		20.0664		47.2048	47.2048	47.2048		47.20479999999999						30.7771	20.0664	47.2048	0	1	0															1	394141	ENSDARG00000031388	30.7771	30.7771		20.0664	20.0664		47.2048	47.2048		30.7771	20.0664	47.2048	0						Linear,1(1)	2.3439059257507324	2.3439059257507324	2.3439059257507324	2.3439059257507324	0.0	2.3439059257507324	30.7771	30.7771	20.0664	20.0664	47.2048	47.2048	DOWN	0.0	1.0	0.0	
R-DRE-383280	Nuclear Receptor transcription pathway	29	37	3	2	0	3	3	3	3	0	0	29	37	4826	0.80187	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-4090294	SUMOylation of intracellular receptors	15	22	1	0	0	0	0	0	1	0	0	29	22	4841	0.87714	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5625740	RHO GTPases activate PKNs	30	47	2	2	1	1	1	1	2	0	0	29	47	4816	0.7552	1.0	1.0	0.0																														0	0	0															0															0																							
